county,precinct,office,district,party,candidate,votes,election_day
Lee,ASHLAND/STOKES BRIDGE,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,12,12
Lee,ASHWOOD,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,31,31
Lee,BISHOPVILLE 1,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,5,5
Lee,BISHOPVILLE 2,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,3,3
Lee,BISHOPVILLE 3,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,27,27
Lee,BISHOPVILLE 4,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,11,11
Lee,CEDAR CREEK,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,5,5
Lee,CYPRESS,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,4,4
Lee,ELLIOTT,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,0,0
Lee,HICKORY HILL,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,11,11
Lee,IONIA,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,16,16
Lee,LYNCHBURG,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,6,6
Lee,MANVILLE,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,0,0
Lee,MT. CLIO,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,1,1
Lee,RATTLESNAKE SPRINGS,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,22,22
Lee,SCHROCKS MILL/LUCKNOW,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,6,6
Lee,SOUTH LYNCHBURG,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,2,2
Lee,SPRING HILL,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,15,15
Lee,ST. CHARLES,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,11,11
Lee,ST. MATTHEWS,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,11,11
Lee,TURKEY CREEK,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,4,4
Lee,WOODROW,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,5,5
Lee,Absentee,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,12,12
Lee,Emergency,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,2,2
Lee,Failsafe,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,0,0
Lee,Provisional,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,0,0
Lee,Failsafe Provisional,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,0,0
Lee,ASHLAND/STOKES BRIDGE,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,5,5
Lee,ASHWOOD,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,24,24
Lee,BISHOPVILLE 1,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,5,5
Lee,BISHOPVILLE 2,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,3,3
Lee,BISHOPVILLE 3,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,24,24
Lee,BISHOPVILLE 4,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,4,4
Lee,CEDAR CREEK,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,12,12
Lee,CYPRESS,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,3,3
Lee,ELLIOTT,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
Lee,HICKORY HILL,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,6,6
Lee,IONIA,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,10,10
Lee,LYNCHBURG,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,3,3
Lee,MANVILLE,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,3,3
Lee,MT. CLIO,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,1,1
Lee,RATTLESNAKE SPRINGS,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,11,11
Lee,SCHROCKS MILL/LUCKNOW,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,9,9
Lee,SOUTH LYNCHBURG,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,1,1
Lee,SPRING HILL,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,1,1
Lee,ST. CHARLES,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,7,7
Lee,ST. MATTHEWS,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,13,13
Lee,TURKEY CREEK,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
Lee,WOODROW,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,2,2
Lee,Absentee,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,13,13
Lee,Emergency,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
Lee,Failsafe,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
Lee,Provisional,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
Lee,Failsafe Provisional,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
