county,precinct,office,district,party,candidate,votes,election_day
Cherokee,Allens,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,49,49
Cherokee,Alma Mill,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,19,19
Cherokee,Antioch and Kings Creek,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,62,62
Cherokee,Ashworth,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,53,53
Cherokee,Blacksburg Ward No. 1,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,55,55
Cherokee,Blacksburg Ward No. 2,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,118,118
Cherokee,Draytonville,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,42,42
Cherokee,Ezells and Butler,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,55,55
Cherokee,Gaffney Ward No. 1,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,8,8
Cherokee,Gaffney Ward No. 2,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,8,8
Cherokee,Gaffney Ward No. 3,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,4,4
Cherokee,Gaffney Ward No. 4,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,42,42
Cherokee,Gaffney Ward No. 5,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,37,37
Cherokee,Gaffney Ward No. 6,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,57,57
Cherokee,Grassy Pond,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,82,82
Cherokee,Goucher and Thicketty,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,35,35
Cherokee,Holly Grove-Buffalo,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,65,65
Cherokee,Limestone Mill,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,7,7
Cherokee,Littlejohn's and Sarratt's,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,23,23
Cherokee,Macedonia,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,53,53
Cherokee,Morgan,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,39,39
Cherokee,Musgrove Mill,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,44,44
Cherokee,Ninety Nine and Cherokee Falls,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,56,56
Cherokee,Pleasant Grove,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,16,16
Cherokee,Pleasant Meadows,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,12,12
Cherokee,Timber Ridge,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,52,52
Cherokee,White Plains,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,54,54
Cherokee,Wilkinsville and Metcalf,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,30,30
Cherokee,Woods,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,43,43
Cherokee,Absentee,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,80,80
Cherokee,Emergency,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,0,0
Cherokee,Failsafe,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,0,0
Cherokee,Provisional,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,0,0
Cherokee,Failsafe Provisional,"U.S.  House of Representatives, District  5",5,REP,Ralph Norman,0,0
Cherokee,Allens,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,20,20
Cherokee,Alma Mill,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,5,5
Cherokee,Antioch and Kings Creek,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,33,33
Cherokee,Ashworth,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,35,35
Cherokee,Blacksburg Ward No. 1,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,25,25
Cherokee,Blacksburg Ward No. 2,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,48,48
Cherokee,Draytonville,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,19,19
Cherokee,Ezells and Butler,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,22,22
Cherokee,Gaffney Ward No. 1,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,4,4
Cherokee,Gaffney Ward No. 2,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,12,12
Cherokee,Gaffney Ward No. 3,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,3,3
Cherokee,Gaffney Ward No. 4,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,31,31
Cherokee,Gaffney Ward No. 5,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,26,26
Cherokee,Gaffney Ward No. 6,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,46,46
Cherokee,Grassy Pond,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,79,79
Cherokee,Goucher and Thicketty,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,22,22
Cherokee,Holly Grove-Buffalo,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,27,27
Cherokee,Limestone Mill,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,15,15
Cherokee,Littlejohn's and Sarratt's,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,12,12
Cherokee,Macedonia,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,34,34
Cherokee,Morgan,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,19,19
Cherokee,Musgrove Mill,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,40,40
Cherokee,Ninety Nine and Cherokee Falls,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,39,39
Cherokee,Pleasant Grove,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,16,16
Cherokee,Pleasant Meadows,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,3,3
Cherokee,Timber Ridge,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,22,22
Cherokee,White Plains,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,12,12
Cherokee,Wilkinsville and Metcalf,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,15,15
Cherokee,Woods,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,40,40
Cherokee,Absentee,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,70,70
Cherokee,Emergency,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
Cherokee,Failsafe,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
Cherokee,Provisional,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
Cherokee,Failsafe Provisional,"U.S.  House of Representatives, District  5",5,REP,Tommy Pope,0,0
