county,precinct,office,district,party,candidate,votes,election_day
York,Bethany,U.S.  House of Representatives,5,DEM,Archie Parnell,67,67
York,Bethel,U.S.  House of Representatives,5,DEM,Archie Parnell,94,94
York,River Hills,U.S.  House of Representatives,5,DEM,Archie Parnell,206,206
York,Bethel School,U.S.  House of Representatives,5,DEM,Archie Parnell,137,137
York,Bowling Green,U.S.  House of Representatives,5,DEM,Archie Parnell,62,62
York,Bullocks Creek,U.S.  House of Representatives,5,DEM,Archie Parnell,28,28
York,Cannon Mill,U.S.  House of Representatives,5,DEM,Archie Parnell,92,92
York,Catawba,U.S.  House of Representatives,5,DEM,Archie Parnell,154,154
York,Clover,U.S.  House of Representatives,5,DEM,Archie Parnell,81,81
York,Hampton Mill,U.S.  House of Representatives,5,DEM,Archie Parnell,73,73
York,Cotton Belt,U.S.  House of Representatives,5,DEM,Archie Parnell,103,103
York,Delphia,U.S.  House of Representatives,5,DEM,Archie Parnell,83,83
York,Ebenezer,U.S.  House of Representatives,5,DEM,Archie Parnell,142,142
York,Filbert,U.S.  House of Representatives,5,DEM,Archie Parnell,62,62
York,Fort Mill No. 1,U.S.  House of Representatives,5,DEM,Archie Parnell,196,196
York,Windjammer,U.S.  House of Representatives,5,DEM,Archie Parnell,232,232
York,Fort Mill No. 3,U.S.  House of Representatives,5,DEM,Archie Parnell,168,168
York,Hickory Grove,U.S.  House of Representatives,5,DEM,Archie Parnell,74,74
York,Highland Park,U.S.  House of Representatives,5,DEM,Archie Parnell,162,162
York,Lakeshore,U.S.  House of Representatives,5,DEM,Archie Parnell,158,158
York,Independence,U.S.  House of Representatives,5,DEM,Archie Parnell,52,52
York,McConnells,U.S.  House of Representatives,5,DEM,Archie Parnell,124,124
York,Mt. Holly,U.S.  House of Representatives,5,DEM,Archie Parnell,337,337
York,Newport,U.S.  House of Representatives,5,DEM,Archie Parnell,175,175
York,Mt. Gallant,U.S.  House of Representatives,5,DEM,Archie Parnell,140,140
York,Northside,U.S.  House of Representatives,5,DEM,Archie Parnell,151,151
York,Oakridge,U.S.  House of Representatives,5,DEM,Archie Parnell,219,219
York,Ogden,U.S.  House of Representatives,5,DEM,Archie Parnell,254,254
York,Oakwood,U.S.  House of Representatives,5,DEM,Archie Parnell,183,183
York,Airport,U.S.  House of Representatives,5,DEM,Archie Parnell,181,181
York,Rock Hill No. 2,U.S.  House of Representatives,5,DEM,Archie Parnell,381,381
York,Rock Hill No. 3,U.S.  House of Representatives,5,DEM,Archie Parnell,472,472
York,Rock Hill No. 4,U.S.  House of Representatives,5,DEM,Archie Parnell,274,274
York,Rock Hill No. 5,U.S.  House of Representatives,5,DEM,Archie Parnell,259,259
York,Rock Hill No. 6,U.S.  House of Representatives,5,DEM,Archie Parnell,232,232
York,Rock Hill No. 7,U.S.  House of Representatives,5,DEM,Archie Parnell,279,279
York,Rock Hill No. 8,U.S.  House of Representatives,5,DEM,Archie Parnell,243,243
York,Sharon,U.S.  House of Representatives,5,DEM,Archie Parnell,106,106
York,Smyrna,U.S.  House of Representatives,5,DEM,Archie Parnell,13,13
York,Tirzah,U.S.  House of Representatives,5,DEM,Archie Parnell,121,121
York,York No. 1,U.S.  House of Representatives,5,DEM,Archie Parnell,250,250
York,York No. 2,U.S.  House of Representatives,5,DEM,Archie Parnell,295,295
York,India Hook,U.S.  House of Representatives,5,DEM,Archie Parnell,157,157
York,Edgewood,U.S.  House of Representatives,5,DEM,Archie Parnell,519,519
York,Fewell Park,U.S.  House of Representatives,5,DEM,Archie Parnell,186,186
York,Fort Mill No. 4,U.S.  House of Representatives,5,DEM,Archie Parnell,197,197
York,Lesslie,U.S.  House of Representatives,5,DEM,Archie Parnell,73,73
York,Rosewood,U.S.  House of Representatives,5,DEM,Archie Parnell,301,301
York,Northwestern,U.S.  House of Representatives,5,DEM,Archie Parnell,245,245
York,Shoreline,U.S.  House of Representatives,5,DEM,Archie Parnell,238,238
York,Ebinport,U.S.  House of Representatives,5,DEM,Archie Parnell,271,271
York,University,U.S.  House of Representatives,5,DEM,Archie Parnell,118,118
York,Fort Mill No. 5,U.S.  House of Representatives,5,DEM,Archie Parnell,164,164
York,Fort Mill No. 6,U.S.  House of Representatives,5,DEM,Archie Parnell,170,170
York,Allison Creek,U.S.  House of Representatives,5,DEM,Archie Parnell,211,211
York,Anderson Road,U.S.  House of Representatives,5,DEM,Archie Parnell,270,270
York,New Home,U.S.  House of Representatives,5,DEM,Archie Parnell,141,141
York,Fort Mill No. 2,U.S.  House of Representatives,5,DEM,Archie Parnell,198,198
York,Dobys Bridge,U.S.  House of Representatives,5,DEM,Archie Parnell,193,193
York,Riverview,U.S.  House of Representatives,5,DEM,Archie Parnell,111,111
York,Orchard Park,U.S.  House of Representatives,5,DEM,Archie Parnell,217,217
York,Lakewood,U.S.  House of Representatives,5,DEM,Archie Parnell,90,90
York,Laurel Creek,U.S.  House of Representatives,5,DEM,Archie Parnell,148,148
York,Steele Creek,U.S.  House of Representatives,5,DEM,Archie Parnell,167,167
York,Pleasant Road,U.S.  House of Representatives,5,DEM,Archie Parnell,177,177
York,Gold Hill,U.S.  House of Representatives,5,DEM,Archie Parnell,206,206
York,Waterstone,U.S.  House of Representatives,5,DEM,Archie Parnell,131,131
York,Palmetto,U.S.  House of Representatives,5,DEM,Archie Parnell,239,239
York,Tega Cay,U.S.  House of Representatives,5,DEM,Archie Parnell,151,151
York,Adnah,U.S.  House of Representatives,5,DEM,Archie Parnell,78,78
York,Harvest,U.S.  House of Representatives,5,DEM,Archie Parnell,107,107
York,Old Pointe,U.S.  House of Representatives,5,DEM,Archie Parnell,180,180
York,Tools Fork,U.S.  House of Representatives,5,DEM,Archie Parnell,187,187
York,Carolina,U.S.  House of Representatives,5,DEM,Archie Parnell,73,73
York,Fairgrounds,U.S.  House of Representatives,5,DEM,Archie Parnell,272,272
York,Ferry Branch,U.S.  House of Representatives,5,DEM,Archie Parnell,50,50
York,Friendship,U.S.  House of Representatives,5,DEM,Archie Parnell,62,62
York,Hollis Lakes,U.S.  House of Representatives,5,DEM,Archie Parnell,212,212
York,Hopewell,U.S.  House of Representatives,5,DEM,Archie Parnell,81,81
York,Manchester,U.S.  House of Representatives,5,DEM,Archie Parnell,158,158
York,Mill Creek,U.S.  House of Representatives,5,DEM,Archie Parnell,64,64
York,Nation Ford,U.S.  House of Representatives,5,DEM,Archie Parnell,152,152
York,Neelys Creek,U.S.  House of Representatives,5,DEM,Archie Parnell,49,49
York,Pole Branch,U.S.  House of Representatives,5,DEM,Archie Parnell,104,104
York,Six Mile,U.S.  House of Representatives,5,DEM,Archie Parnell,77,77
