county,precinct,office,district,party,candidate,votes,election_day
Union,ADAMSBURG,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,1,1
Union,BLACK ROCK,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,4,4
Union,BONHAM,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,2,2
Union,BUFFALO BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,0,0
Union,CARLISLE,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,8,8
Union,CROSS KEYS,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,6,6
Union,EAST BUFFALO,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,1,1
Union,EXCELSIOR,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,5,5
Union,JONESVILLE BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,10,10
Union,JONESVILLE BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,6,6
Union,KELTON,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,1,1
Union,LOCKHART,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,7,7
Union,MONARCH BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,1,1
Union,MONARCH BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,1,1
Union,PUTMAN,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,2,2
Union,SANTUCK,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,4,4
Union,UNION WARD 1 BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,4,4
Union,UNION WARD 1 BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,5,5
Union,UNION WARD 2,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,6,6
Union,UNION WARD 3,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,8,8
Union,UNION WARD 4 BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,6,6
Union,UNION WARD 4 BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,2,2
Union,WEST SPRINGS,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,0,0
Union,Absentee 1,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,2,2
Union,Emergency 1,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,0,0
Union,Failsafe 1,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,0,0
Union,Provisional 1,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,0,0
Union,Failsafe Provisional,"U.S.  House of Representatives, District  5",5,DEM,Alexis Frank,0,0
Union,ADAMSBURG,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,BLACK ROCK,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,5,5
Union,BONHAM,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,BUFFALO BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,2,2
Union,CARLISLE,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,6,6
Union,CROSS KEYS,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,2,2
Union,EAST BUFFALO,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,EXCELSIOR,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,6,6
Union,JONESVILLE BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,2,2
Union,JONESVILLE BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,1,1
Union,KELTON,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,1,1
Union,LOCKHART,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,4,4
Union,MONARCH BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,1,1
Union,MONARCH BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,PUTMAN,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,2,2
Union,SANTUCK,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,5,5
Union,UNION WARD 1 BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,1,1
Union,UNION WARD 1 BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,10,10
Union,UNION WARD 2,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,4,4
Union,UNION WARD 3,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,UNION WARD 4 BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,1,1
Union,UNION WARD 4 BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,2,2
Union,WEST SPRINGS,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,Absentee 1,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,2,2
Union,Emergency 1,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,Failsafe 1,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,Provisional 1,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,Failsafe Provisional,"U.S.  House of Representatives, District  5",5,DEM,Les Murphy,0,0
Union,ADAMSBURG,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,5,5
Union,BLACK ROCK,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,25,25
Union,BONHAM,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,2,2
Union,BUFFALO BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,7,7
Union,CARLISLE,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,36,36
Union,CROSS KEYS,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,23,23
Union,EAST BUFFALO,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,6,6
Union,EXCELSIOR,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,28,28
Union,JONESVILLE BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,14,14
Union,JONESVILLE BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,24,24
Union,KELTON,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,17,17
Union,LOCKHART,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,8,8
Union,MONARCH BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,2,2
Union,MONARCH BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,2,2
Union,PUTMAN,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,3,3
Union,SANTUCK,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,41,41
Union,UNION WARD 1 BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,14,14
Union,UNION WARD 1 BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,29,29
Union,UNION WARD 2,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,52,52
Union,UNION WARD 3,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,11,11
Union,UNION WARD 4 BOX 1,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,9,9
Union,UNION WARD 4 BOX 2,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,4,4
Union,WEST SPRINGS,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,4,4
Union,Absentee 1,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,21,21
Union,Emergency 1,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,0,0
Union,Failsafe 1,"U.S.  House of Representatives, District  5",5,DEM,Archie Parnell,0,0
