county,precinct,office,district,party,candidate,votes,election_day
Chester,Baldwin Mill,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,8,8
Chester,Baton Rouge,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,25,25
Chester,Beckhamville,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,29,29
Chester,Blackstock,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,25,25
Chester,Edgemoor,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,27,27
Chester,Eureka Mill,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,20,20
Chester,Fort Lawn,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,40,40
Chester,Halsellville,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,8,8
Chester,Hazelwood,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,18,18
Chester,Lowrys,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,34,34
Chester,Richburg,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,54,54
Chester,Rodman,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,66,66
Chester,Rossville,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,18,18
Chester,Wilksburg,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,16,16
Chester,Chester Ward 1,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,12,12
Chester,Chester Ward 2,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,7,7
Chester,Chester Ward 3,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,29,29
Chester,Chester Ward 4,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,8,8
Chester,Chester Ward 5,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,28,28
Chester,Lando/Lansford,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,45,45
Chester,Great Falls,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,22,22
Chester,Absentee,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,26,26
Chester,Emergency,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,0,0
Chester,Failsafe,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,0,0
Chester,Provisional,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,0,0
Chester,Failsafe Provisional,"U.S. House of Representatives, District 5",5,REP,Ralph Norman,0,0
Chester,Baldwin Mill,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,7,7
Chester,Baton Rouge,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,24,24
Chester,Beckhamville,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,14,14
Chester,Blackstock,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,23,23
Chester,Edgemoor,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,77,77
Chester,Eureka Mill,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,17,17
Chester,Fort Lawn,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,47,47
Chester,Halsellville,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,4,4
Chester,Hazelwood,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,27,27
Chester,Lowrys,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,44,44
Chester,Richburg,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,44,44
Chester,Rodman,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,53,53
Chester,Rossville,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,13,13
Chester,Wilksburg,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,8,8
Chester,Chester Ward 1,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,26,26
Chester,Chester Ward 2,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,25,25
Chester,Chester Ward 3,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,39,39
Chester,Chester Ward 4,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,26,26
Chester,Chester Ward 5,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,49,49
Chester,Lando/Lansford,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,48,48
Chester,Great Falls,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,14,14
Chester,Absentee,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,51,51
Chester,Emergency,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,0,0
Chester,Failsafe,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,0,0
Chester,Provisional,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,0,0
Chester,Failsafe Provisional,"U.S. House of Representatives, District 5",5,REP,Tommy Pope,0,0
