county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Orangeburg,ORANGEBURG WD 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,ORANGEBURG WD 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,ORANGEBURG WD 3,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Orangeburg,ORANGEBURG WD 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,ORANGEBURG WD 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,ORANGEBURG WD 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,ORNAGEBURG WD 7,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,ORANGEBURG WD 8,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,ORANGEBURG WD 9,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Orangeburg,ORANGEBURG WD 10,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,SUBURBAN 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,SUBURBAN 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,SUBURBAN 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Orangeburg,SUBURBAN 4,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Orangeburg,SUBURBAN 5,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Orangeburg,SUBURBAN 6,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Orangeburg,SUBURBAN 7,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
