county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Kershaw,Airport,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Kershaw,Antioch,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Bethune,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Kershaw,Buffalo,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Camden No. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Camden No. 2 & 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Hobkirk's Hill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Camden No. 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Camden No. 5-A,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Camden No. 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Cassatt,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Charlotte Thompson,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Doby's Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,E. Camden-Hermitage,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Elgin No. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Elgin No. 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Elgin No. 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Elgin No. 4,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Kershaw,Elgin No. 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Elgin No. 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Gates Ford,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Liberty Hill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Lugoff No. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Lugoff No. 2,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Kershaw,Lugoff No. 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Lugoff No. 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Malvern Hill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Rabon's X Roads,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Riverdale,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Salt Pond,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Shaylor's Hill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Springdale,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Kershaw,Westville,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Whites Gardens,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Kershaw,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Kershaw,Airport,President,,DEM,Joseph R Biden,79,25,53,0,1,0,0
Kershaw,Antioch,President,,DEM,Joseph R Biden,54,12,41,0,1,0,0
Kershaw,Bethune,President,,DEM,Joseph R Biden,113,14,99,0,0,0,0
Kershaw,Buffalo,President,,DEM,Joseph R Biden,43,6,37,0,0,0,0
Kershaw,Camden No. 1,President,,DEM,Joseph R Biden,210,68,141,0,1,0,0
Kershaw,Camden No. 2 & 3,President,,DEM,Joseph R Biden,41,11,29,0,1,0,0
Kershaw,Hobkirk's Hill,President,,DEM,Joseph R Biden,198,68,127,0,3,0,0
Kershaw,Camden No. 5,President,,DEM,Joseph R Biden,78,26,52,0,0,0,0
Kershaw,Camden No. 5-A,President,,DEM,Joseph R Biden,82,20,61,0,1,0,0
Kershaw,Camden No. 6,President,,DEM,Joseph R Biden,44,13,31,0,0,0,0
Kershaw,Cassatt,President,,DEM,Joseph R Biden,92,14,78,0,0,0,0
Kershaw,Charlotte Thompson,President,,DEM,Joseph R Biden,213,59,147,0,7,0,0
Kershaw,Doby's Mill,President,,DEM,Joseph R Biden,88,17,71,0,0,0,0
Kershaw,E. Camden-Hermitage,President,,DEM,Joseph R Biden,34,10,24,0,0,0,0
Kershaw,Elgin No. 1,President,,DEM,Joseph R Biden,163,18,142,0,3,0,0
