county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Hampton,BRUNSON,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,HAMPTON COURTHOUSE NO.1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Hampton,HAMPTON COURTHOUSE NO.2,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Hampton,VARNVILLE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,EARLY BRANCH,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,GARNETT,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,ESTILL,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Hampton,BONNETT,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,FURMAN,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,SCOTIA,President,,DEM,Michael Bennet - WITHDREW,3,0,3,0,0,0,0
Hampton,YEMASSEE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,HORSE GALL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,RIVERS MILL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,HOPEWELL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,CROCKET-MILEY,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,CUMMINGS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,BLACK CREEK,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,GIFFORD,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Hampton,BRUNSON,President,,DEM,Joseph R Biden,52,11,29,0,12,0,0
Hampton,HAMPTON COURTHOUSE NO.1,President,,DEM,Joseph R Biden,87,24,55,0,8,0,0
Hampton,HAMPTON COURTHOUSE NO.2,President,,DEM,Joseph R Biden,121,32,86,0,3,0,0
Hampton,VARNVILLE,President,,DEM,Joseph R Biden,189,35,147,0,7,0,0
Hampton,EARLY BRANCH,President,,DEM,Joseph R Biden,43,7,36,0,0,0,0
Hampton,GARNETT,President,,DEM,Joseph R Biden,19,1,18,0,0,0,0
Hampton,ESTILL,President,,DEM,Joseph R Biden,187,29,150,0,8,0,0
Hampton,BONNETT,President,,DEM,Joseph R Biden,41,6,35,0,0,0,0
Hampton,FURMAN,President,,DEM,Joseph R Biden,59,2,54,0,3,0,0
Hampton,SCOTIA,President,,DEM,Joseph R Biden,43,3,40,0,0,0,0
Hampton,YEMASSEE,President,,DEM,Joseph R Biden,106,5,98,0,3,0,0
Hampton,HORSE GALL,President,,DEM,Joseph R Biden,1,0,1,0,0,0,0
Hampton,RIVERS MILL,President,,DEM,Joseph R Biden,2,0,2,0,0,0,0
Hampton,HOPEWELL,President,,DEM,Joseph R Biden,8,0,8,0,0,0,0
Hampton,CROCKET-MILEY,President,,DEM,Joseph R Biden,31,7,21,0,3,0,0
Hampton,CUMMINGS,President,,DEM,Joseph R Biden,69,9,60,0,0,0,0
Hampton,BLACK CREEK,President,,DEM,Joseph R Biden,14,4,10,0,0,0,0
Hampton,GIFFORD,President,,DEM,Joseph R Biden,44,3,40,0,1,0,0
Hampton,Failsafe,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Hampton,Provisional,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Hampton,Failsafe Provisional,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Hampton,BRUNSON,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,HAMPTON COURTHOUSE NO.1,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,HAMPTON COURTHOUSE NO.2,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Hampton,VARNVILLE,President,,DEM,Cory Booker - WITHDREW,2,0,2,0,0,0,0
Hampton,EARLY BRANCH,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,GARNETT,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,ESTILL,President,,DEM,Cory Booker - WITHDREW,2,0,2,0,0,0,0
Hampton,BONNETT,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,FURMAN,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,SCOTIA,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,YEMASSEE,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,HORSE GALL,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,RIVERS MILL,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,HOPEWELL,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,CROCKET-MILEY,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,CUMMINGS,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,BLACK CREEK,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Hampton,GIFFORD,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
