county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Sumter,REMBERT,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,HORATIO,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,HILLCREST,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,OAKLAND PLANTATION 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,DALZELL 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,DALZELL 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,OSWEGO,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,MAYESVILLE,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Sumter,SALEM,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Sumter,OAKLAND PLANTATION 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,MCCRAYS MILL 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,ST.JOHN,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Sumter,MAYEWOOD,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,TURKEY CREEK,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Sumter,MULBERRY,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Sumter,SALTERSTOWN,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Sumter,FOLSOM PARK,President,,DEM,Michael Bennet - WITHDREW,3,0,2,0,1,0,0
Sumter,GREEN SWAMP,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,PALMETTO PARK,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,BUNRS-DOWNS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,SECOND MILL,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Sumter,SWAN LAKE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,MORRIS COLLEGE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,HAMPTON PARK,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,CROSSWELL,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Sumter,LORING,President,,DEM,Michael Bennet - WITHDREW,3,0,3,0,0,0,0
Sumter,LEMIRA,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Sumter,MAGNOLIA-HARMONY,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,STONE HILL,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Sumter,SOUTH RED BAY,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,WILDER,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,POCOTALIGO 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,SAVAGE-GLOVER,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,BATES,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Sumter,BIRNIE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,SOUTH LIBERTY,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,MILLWOOD,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,CAUSEWAY BRANCH 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,MCCRAYS MILL 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,SUMTER HIGH 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Sumter,SUNSET,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Sumter,DELAINE,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
