county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Edgefield,Edgefield No.1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,Edgefield No.2,President,,DEM,Michael Bennet - WITHDREW,2,1,1,0,0,0,0
Edgefield,Johnston No.1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Edgefield,Johnston No.2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,Trenton No.1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Edgefield,Merriweather No.1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Edgefield,Westside,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,Harmony,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,North Side,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,Brunson,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,Merriweather No.2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,Trenton No.2,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Edgefield,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,President,,DEM,Joseph R Biden,87,18,65,0,4,0,0
Edgefield,Edgefield No.2,President,,DEM,Joseph R Biden,144,51,89,0,4,0,0
Edgefield,Johnston No.1,President,,DEM,Joseph R Biden,162,22,110,0,30,0,0
Edgefield,Johnston No.2,President,,DEM,Joseph R Biden,124,12,100,0,12,0,0
Edgefield,Trenton No.1,President,,DEM,Joseph R Biden,83,4,79,0,0,0,0
Edgefield,Merriweather No.1,President,,DEM,Joseph R Biden,86,3,79,0,4,0,0
Edgefield,Westside,President,,DEM,Joseph R Biden,10,0,10,0,0,0,0
Edgefield,Harmony,President,,DEM,Joseph R Biden,51,13,38,0,0,0,0
Edgefield,North Side,President,,DEM,Joseph R Biden,68,12,54,0,2,0,0
Edgefield,Brunson,President,,DEM,Joseph R Biden,101,17,83,0,1,0,0
Edgefield,Merriweather No.2,President,,DEM,Joseph R Biden,138,9,125,0,4,0,0
Edgefield,Trenton No.2,President,,DEM,Joseph R Biden,272,51,212,0,9,0,0
Edgefield,Failsafe,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Edgefield,Provisional,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,President,,DEM,Joseph R Biden,1,0,0,0,0,0,1
Edgefield,Edgefield No.1,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Edgefield No.2,President,,DEM,Cory Booker - WITHDREW,2,1,1,0,0,0,0
Edgefield,Johnston No.1,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Edgefield,Johnston No.2,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Trenton No.1,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Merriweather No.1,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Westside,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Harmony,President,,DEM,Cory Booker - WITHDREW,2,0,2,0,0,0,0
Edgefield,North Side,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Brunson,President,,DEM,Cory Booker - WITHDREW,1,1,0,0,0,0,0
Edgefield,Merriweather No.2,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Trenton No.2,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Failsafe,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Provisional,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,President,,DEM,Pete Buttigieg,4,1,3,0,0,0,0
Edgefield,Edgefield No.2,President,,DEM,Pete Buttigieg,3,0,3,0,0,0,0
Edgefield,Johnston No.1,President,,DEM,Pete Buttigieg,2,0,2,0,0,0,0
Edgefield,Johnston No.2,President,,DEM,Pete Buttigieg,6,0,6,0,0,0,0
Edgefield,Trenton No.1,President,,DEM,Pete Buttigieg,8,0,8,0,0,0,0
Edgefield,Merriweather No.1,President,,DEM,Pete Buttigieg,13,0,13,0,0,0,0
Edgefield,Westside,President,,DEM,Pete Buttigieg,6,0,4,0,2,0,0
Edgefield,Harmony,President,,DEM,Pete Buttigieg,6,1,5,0,0,0,0
Edgefield,North Side,President,,DEM,Pete Buttigieg,2,0,2,0,0,0,0
Edgefield,Brunson,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Edgefield,Merriweather No.2,President,,DEM,Pete Buttigieg,20,5,13,0,2,0,0
Edgefield,Trenton No.2,President,,DEM,Pete Buttigieg,7,0,7,0,0,0,0
Edgefield,Failsafe,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Edgefield,Provisional,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Edgefield No.2,President,,DEM,John K Delaney - WITHDREW,2,0,2,0,0,0,0
Edgefield,Johnston No.1,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Johnston No.2,President,,DEM,John K Delaney - WITHDREW,1,0,1,0,0,0,0
Edgefield,Trenton No.1,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Merriweather No.1,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Westside,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Harmony,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,North Side,President,,DEM,John K Delaney - WITHDREW,1,0,1,0,0,0,0
Edgefield,Brunson,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Merriweather No.2,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Trenton No.2,President,,DEM,John K Delaney - WITHDREW,2,0,2,0,0,0,0
Edgefield,Failsafe,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Provisional,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Edgefield,Edgefield No.2,President,,DEM,Tulsi Gabbard,2,0,2,0,0,0,0
Edgefield,Johnston No.1,President,,DEM,Tulsi Gabbard,1,0,1,0,0,0,0
Edgefield,Johnston No.2,President,,DEM,Tulsi Gabbard,2,0,2,0,0,0,0
Edgefield,Trenton No.1,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Edgefield,Merriweather No.1,President,,DEM,Tulsi Gabbard,4,0,4,0,0,0,0
Edgefield,Westside,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Edgefield,Harmony,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Edgefield,North Side,President,,DEM,Tulsi Gabbard,3,0,3,0,0,0,0
Edgefield,Brunson,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Edgefield,Merriweather No.2,President,,DEM,Tulsi Gabbard,6,0,6,0,0,0,0
Edgefield,Trenton No.2,President,,DEM,Tulsi Gabbard,2,1,1,0,0,0,0
Edgefield,Failsafe,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Edgefield,Provisional,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,President,,DEM,Amy Klobuchar,5,2,3,0,0,0,0
Edgefield,Edgefield No.2,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Edgefield,Johnston No.1,President,,DEM,Amy Klobuchar,2,0,2,0,0,0,0
Edgefield,Johnston No.2,President,,DEM,Amy Klobuchar,3,0,3,0,0,0,0
Edgefield,Trenton No.1,President,,DEM,Amy Klobuchar,2,1,1,0,0,0,0
Edgefield,Merriweather No.1,President,,DEM,Amy Klobuchar,5,0,5,0,0,0,0
Edgefield,Westside,President,,DEM,Amy Klobuchar,3,0,2,0,1,0,0
Edgefield,Harmony,President,,DEM,Amy Klobuchar,5,2,3,0,0,0,0
Edgefield,North Side,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Edgefield,Brunson,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Edgefield,Merriweather No.2,President,,DEM,Amy Klobuchar,12,0,11,0,1,0,0
Edgefield,Trenton No.2,President,,DEM,Amy Klobuchar,4,0,4,0,0,0,0
Edgefield,Failsafe,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Edgefield,Provisional,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
