county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Union,UNION WARD 2,President,,DEM,Cory Booker - WITHDREW,5,0,5,0,0,0,0
Union,UNION WARD 3,President,,DEM,Cory Booker - WITHDREW,2,0,2,0,0,0,0
Union,UNION WARD 4 BOX 1,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 4 BOX 2,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Union,WEST SPRINGS,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Union,Failsafe,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Union,Provisional,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Union,Failsafe Provisional,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Union,ADAMSBURG,President,,DEM,Pete Buttigieg,3,0,1,0,2,0,0
Union,BLACK ROCK,President,,DEM,Pete Buttigieg,4,0,3,0,1,0,0
Union,BONHAM,President,,DEM,Pete Buttigieg,1,1,0,0,0,0,0
Union,BUFFALO BOX 1,President,,DEM,Pete Buttigieg,5,0,5,0,0,0,0
Union,CARLISLE,President,,DEM,Pete Buttigieg,4,1,3,0,0,0,0
Union,CROSS KEYS,President,,DEM,Pete Buttigieg,1,1,0,0,0,0,0
Union,EAST BUFFALO,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Union,EXCELSIOR,President,,DEM,Pete Buttigieg,5,0,5,0,0,0,0
Union,JONESVILLE BOX 1,President,,DEM,Pete Buttigieg,2,0,2,0,0,0,0
Union,JONESVILLE BOX 2,President,,DEM,Pete Buttigieg,2,0,2,0,0,0,0
Union,KELTON,President,,DEM,Pete Buttigieg,4,0,4,0,0,0,0
Union,LOCKHART,President,,DEM,Pete Buttigieg,1,0,1,0,0,0,0
Union,MONARCH BOX 1,President,,DEM,Pete Buttigieg,3,0,3,0,0,0,0
Union,MONARCH BOX 2,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Union,PUTMAN,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Union,SANTUCK,President,,DEM,Pete Buttigieg,4,0,4,0,0,0,0
Union,UNION WARD 1 BOX 1,President,,DEM,Pete Buttigieg,3,0,3,0,0,0,0
Union,UNION WARD 1 BOX 2,President,,DEM,Pete Buttigieg,2,0,1,0,1,0,0
Union,UNION WARD 2,President,,DEM,Pete Buttigieg,4,1,3,0,0,0,0
Union,UNION WARD 3,President,,DEM,Pete Buttigieg,1,1,0,0,0,0,0
Union,UNION WARD 4 BOX 1,President,,DEM,Pete Buttigieg,8,0,8,0,0,0,0
Union,UNION WARD 4 BOX 2,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Union,WEST SPRINGS,President,,DEM,Pete Buttigieg,1,0,1,0,0,0,0
Union,Failsafe,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Union,Provisional,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Union,Failsafe Provisional,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Union,ADAMSBURG,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,BLACK ROCK,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,BONHAM,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,BUFFALO BOX 1,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,CARLISLE,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,CROSS KEYS,President,,DEM,John K Delaney - WITHDREW,1,0,1,0,0,0,0
Union,EAST BUFFALO,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,EXCELSIOR,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,JONESVILLE BOX 1,President,,DEM,John K Delaney - WITHDREW,1,0,1,0,0,0,0
Union,JONESVILLE BOX 2,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,KELTON,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,LOCKHART,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,MONARCH BOX 1,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,MONARCH BOX 2,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,PUTMAN,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,SANTUCK,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 1 BOX 1,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 1 BOX 2,President,,DEM,John K Delaney - WITHDREW,1,0,1,0,0,0,0
Union,UNION WARD 2,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 3,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 4 BOX 1,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 4 BOX 2,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,WEST SPRINGS,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,Failsafe,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,Provisional,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,Failsafe Provisional,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Union,ADAMSBURG,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,BLACK ROCK,President,,DEM,Tulsi Gabbard,3,0,3,0,0,0,0
Union,BONHAM,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,BUFFALO BOX 1,President,,DEM,Tulsi Gabbard,1,0,1,0,0,0,0
Union,CARLISLE,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,CROSS KEYS,President,,DEM,Tulsi Gabbard,3,0,3,0,0,0,0
Union,EAST BUFFALO,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,EXCELSIOR,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,JONESVILLE BOX 1,President,,DEM,Tulsi Gabbard,1,0,1,0,0,0,0
Union,JONESVILLE BOX 2,President,,DEM,Tulsi Gabbard,2,0,2,0,0,0,0
Union,KELTON,President,,DEM,Tulsi Gabbard,1,0,1,0,0,0,0
Union,LOCKHART,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,MONARCH BOX 1,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,MONARCH BOX 2,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,PUTMAN,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,SANTUCK,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,UNION WARD 1 BOX 1,President,,DEM,Tulsi Gabbard,3,0,3,0,0,0,0
Union,UNION WARD 1 BOX 2,President,,DEM,Tulsi Gabbard,4,0,4,0,0,0,0
Union,UNION WARD 2,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,UNION WARD 3,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,UNION WARD 4 BOX 1,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,UNION WARD 4 BOX 2,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,WEST SPRINGS,President,,DEM,Tulsi Gabbard,1,0,1,0,0,0,0
Union,Failsafe,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,Provisional,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,Failsafe Provisional,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Union,ADAMSBURG,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,BLACK ROCK,President,,DEM,Amy Klobuchar,6,3,2,0,1,0,0
Union,BONHAM,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Union,BUFFALO BOX 1,President,,DEM,Amy Klobuchar,4,1,3,0,0,0,0
Union,CARLISLE,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Union,CROSS KEYS,President,,DEM,Amy Klobuchar,4,0,3,0,1,0,0
Union,EAST BUFFALO,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,EXCELSIOR,President,,DEM,Amy Klobuchar,3,0,3,0,0,0,0
Union,JONESVILLE BOX 1,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Union,JONESVILLE BOX 2,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,KELTON,President,,DEM,Amy Klobuchar,2,0,2,0,0,0,0
Union,LOCKHART,President,,DEM,Amy Klobuchar,4,0,4,0,0,0,0
Union,MONARCH BOX 1,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Union,MONARCH BOX 2,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,PUTMAN,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,SANTUCK,President,,DEM,Amy Klobuchar,2,0,2,0,0,0,0
Union,UNION WARD 1 BOX 1,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Union,UNION WARD 1 BOX 2,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Union,UNION WARD 2,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,UNION WARD 3,President,,DEM,Amy Klobuchar,1,0,1,0,0,0,0
Union,UNION WARD 4 BOX 1,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,UNION WARD 4 BOX 2,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,WEST SPRINGS,President,,DEM,Amy Klobuchar,2,0,2,0,0,0,0
Union,Failsafe,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,Provisional,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,Failsafe Provisional,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0
Union,ADAMSBURG,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,BLACK ROCK,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,BONHAM,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,BUFFALO BOX 1,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,CARLISLE,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,CROSS KEYS,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,EAST BUFFALO,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,EXCELSIOR,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,JONESVILLE BOX 1,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,JONESVILLE BOX 2,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,KELTON,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,LOCKHART,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,MONARCH BOX 1,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,MONARCH BOX 2,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,PUTMAN,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,SANTUCK,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 1 BOX 1,President,,DEM,Deval Patrick - WITHDREW,1,1,0,0,0,0,0
Union,UNION WARD 1 BOX 2,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 2,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 3,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 4 BOX 1,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 4 BOX 2,President,,DEM,Deval Patrick - WITHDREW,1,0,1,0,0,0,0
Union,WEST SPRINGS,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,Failsafe,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,Provisional,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,Failsafe Provisional,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Union,ADAMSBURG,President,,DEM,Bernie Sanders,7,2,5,0,0,0,0
Union,BLACK ROCK,President,,DEM,Bernie Sanders,13,1,12,0,0,0,0
Union,BONHAM,President,,DEM,Bernie Sanders,35,0,34,0,1,0,0
Union,BUFFALO BOX 1,President,,DEM,Bernie Sanders,13,0,13,0,0,0,0
Union,CARLISLE,President,,DEM,Bernie Sanders,17,0,17,0,0,0,0
Union,CROSS KEYS,President,,DEM,Bernie Sanders,16,0,16,0,0,0,0
Union,EAST BUFFALO,President,,DEM,Bernie Sanders,8,0,8,0,0,0,0
Union,EXCELSIOR,President,,DEM,Bernie Sanders,33,4,29,0,0,0,0
Union,JONESVILLE BOX 1,President,,DEM,Bernie Sanders,17,1,16,0,0,0,0
Union,JONESVILLE BOX 2,President,,DEM,Bernie Sanders,27,3,23,0,1,0,0
Union,KELTON,President,,DEM,Bernie Sanders,18,2,16,0,0,0,0
Union,LOCKHART,President,,DEM,Bernie Sanders,15,1,14,0,0,0,0
Union,MONARCH BOX 1,President,,DEM,Bernie Sanders,18,1,17,0,0,0,0
Union,MONARCH BOX 2,President,,DEM,Bernie Sanders,3,0,3,0,0,0,0
Union,PUTMAN,President,,DEM,Bernie Sanders,13,0,13,0,0,0,0
Union,SANTUCK,President,,DEM,Bernie Sanders,31,5,23,0,3,0,0
Union,UNION WARD 1 BOX 1,President,,DEM,Bernie Sanders,12,0,12,0,0,0,0
Union,UNION WARD 1 BOX 2,President,,DEM,Bernie Sanders,37,2,33,0,2,0,0
Union,UNION WARD 2,President,,DEM,Bernie Sanders,31,2,29,0,0,0,0
Union,UNION WARD 3,President,,DEM,Bernie Sanders,15,0,15,0,0,0,0
Union,UNION WARD 4 BOX 1,President,,DEM,Bernie Sanders,22,0,20,0,2,0,0
Union,UNION WARD 4 BOX 2,President,,DEM,Bernie Sanders,10,0,10,0,0,0,0
Union,WEST SPRINGS,President,,DEM,Bernie Sanders,18,0,18,0,0,0,0
Union,Failsafe,President,,DEM,Bernie Sanders,1,0,0,0,0,1,0
Union,Provisional,President,,DEM,Bernie Sanders,0,0,0,0,0,0,0
Union,Failsafe Provisional,President,,DEM,Bernie Sanders,0,0,0,0,0,0,0
Union,ADAMSBURG,President,,DEM,Tom Steyer,3,3,0,0,0,0,0
Union,BLACK ROCK,President,,DEM,Tom Steyer,14,0,13,0,1,0,0
Union,BONHAM,President,,DEM,Tom Steyer,16,1,15,0,0,0,0
Union,BUFFALO BOX 1,President,,DEM,Tom Steyer,11,0,11,0,0,0,0
Union,CARLISLE,President,,DEM,Tom Steyer,13,0,13,0,0,0,0
Union,CROSS KEYS,President,,DEM,Tom Steyer,15,1,14,0,0,0,0
Union,EAST BUFFALO,President,,DEM,Tom Steyer,5,0,5,0,0,0,0
Union,EXCELSIOR,President,,DEM,Tom Steyer,17,3,14,0,0,0,0
Union,JONESVILLE BOX 1,President,,DEM,Tom Steyer,16,0,16,0,0,0,0
Union,JONESVILLE BOX 2,President,,DEM,Tom Steyer,17,0,17,0,0,0,0
Union,KELTON,President,,DEM,Tom Steyer,21,2,19,0,0,0,0
Union,LOCKHART,President,,DEM,Tom Steyer,10,1,9,0,0,0,0
Union,MONARCH BOX 1,President,,DEM,Tom Steyer,4,0,4,0,0,0,0
Union,MONARCH BOX 2,President,,DEM,Tom Steyer,2,1,1,0,0,0,0
Union,PUTMAN,President,,DEM,Tom Steyer,11,2,9,0,0,0,0
Union,SANTUCK,President,,DEM,Tom Steyer,25,1,24,0,0,0,0
Union,UNION WARD 1 BOX 1,President,,DEM,Tom Steyer,11,1,10,0,0,0,0
Union,UNION WARD 1 BOX 2,President,,DEM,Tom Steyer,38,6,32,0,0,0,0
Union,UNION WARD 2,President,,DEM,Tom Steyer,37,3,34,0,0,0,0
Union,UNION WARD 3,President,,DEM,Tom Steyer,15,1,14,0,0,0,0
Union,UNION WARD 4 BOX 1,President,,DEM,Tom Steyer,10,0,10,0,0,0,0
Union,UNION WARD 4 BOX 2,President,,DEM,Tom Steyer,5,1,4,0,0,0,0
Union,WEST SPRINGS,President,,DEM,Tom Steyer,5,0,5,0,0,0,0
Union,Failsafe,President,,DEM,Tom Steyer,1,0,0,0,0,1,0
Union,Provisional,President,,DEM,Tom Steyer,0,0,0,0,0,0,0
Union,Failsafe Provisional,President,,DEM,Tom Steyer,0,0,0,0,0,0,0
Union,ADAMSBURG,President,,DEM,Elizabeth Warren,1,0,1,0,0,0,0
Union,BLACK ROCK,President,,DEM,Elizabeth Warren,3,0,3,0,0,0,0
Union,BONHAM,President,,DEM,Elizabeth Warren,2,0,2,0,0,0,0
Union,BUFFALO BOX 1,President,,DEM,Elizabeth Warren,4,0,4,0,0,0,0
Union,CARLISLE,President,,DEM,Elizabeth Warren,3,0,3,0,0,0,0
Union,CROSS KEYS,President,,DEM,Elizabeth Warren,4,0,4,0,0,0,0
Union,EAST BUFFALO,President,,DEM,Elizabeth Warren,2,0,2,0,0,0,0
Union,EXCELSIOR,President,,DEM,Elizabeth Warren,4,0,3,0,1,0,0
Union,JONESVILLE BOX 1,President,,DEM,Elizabeth Warren,4,0,4,0,0,0,0
Union,JONESVILLE BOX 2,President,,DEM,Elizabeth Warren,3,0,3,0,0,0,0
Union,KELTON,President,,DEM,Elizabeth Warren,4,0,4,0,0,0,0
Union,LOCKHART,President,,DEM,Elizabeth Warren,3,1,2,0,0,0,0
Union,MONARCH BOX 1,President,,DEM,Elizabeth Warren,2,0,2,0,0,0,0
Union,MONARCH BOX 2,President,,DEM,Elizabeth Warren,1,0,1,0,0,0,0
Union,PUTMAN,President,,DEM,Elizabeth Warren,4,0,4,0,0,0,0
Union,SANTUCK,President,,DEM,Elizabeth Warren,8,3,5,0,0,0,0
Union,UNION WARD 1 BOX 1,President,,DEM,Elizabeth Warren,2,0,2,0,0,0,0
Union,UNION WARD 1 BOX 2,President,,DEM,Elizabeth Warren,6,0,5,0,1,0,0
Union,UNION WARD 2,President,,DEM,Elizabeth Warren,4,3,1,0,0,0,0
Union,UNION WARD 3,President,,DEM,Elizabeth Warren,2,0,2,0,0,0,0
Union,UNION WARD 4 BOX 1,President,,DEM,Elizabeth Warren,4,1,3,0,0,0,0
Union,UNION WARD 4 BOX 2,President,,DEM,Elizabeth Warren,2,0,2,0,0,0,0
Union,WEST SPRINGS,President,,DEM,Elizabeth Warren,1,0,1,0,0,0,0
Union,Failsafe,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0
Union,Provisional,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0
Union,Failsafe Provisional,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0
Union,ADAMSBURG,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Union,BLACK ROCK,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Union,BONHAM,President,,DEM,Andrew Yang - WITHDREW,1,0,0,0,1,0,0
Union,BUFFALO BOX 1,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Union,CARLISLE,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,CROSS KEYS,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,EAST BUFFALO,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,EXCELSIOR,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,JONESVILLE BOX 1,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,JONESVILLE BOX 2,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,KELTON,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,LOCKHART,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,MONARCH BOX 1,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,MONARCH BOX 2,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,PUTMAN,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,SANTUCK,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Union,UNION WARD 1 BOX 1,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Union,UNION WARD 1 BOX 2,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Union,UNION WARD 2,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Union,UNION WARD 3,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
