county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Darlington,ANTIOCH,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,AUBURN,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Darlington,BETHEL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,BLACK CREEK-CLYDE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,BURNT BRANCH,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,DARLINGTON NO. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,DARLINGTON NO. 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,DARLINGTON NO. 4,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Darlington,DARLINGTON NO. 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,DOVESVILLE,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Darlington,HARTSVILLE NO. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,HARTSVILLE NO. 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,HARTSVILLE NO. 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,HARTSVILLE NO. 6,President,,DEM,Michael Bennet - WITHDREW,1,0,0,0,1,0,0
Darlington,HARTSVILLE NO. 7,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Darlington,HARTSVILLE NO. 8,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Darlington,HIGH HILL,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Darlington,INDIAN BRANCH,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Darlington,KELLEYTOWN,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Darlington,LAKE SWAMP,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Darlington,LAMAR NO. 1,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Darlington,LAMAR NO. 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,LYDIA,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,MECHANICSVILLE,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Darlington,NEW MARKET,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,OATES,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,PALMETTO,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,SOCIETY HILL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,SWIFT CREEK,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Darlington,DARLINGTON NO. 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
