county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Newberry,Newberry Ward 1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Newberry,Newberry Ward 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 5,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Newberry,Newberry Ward 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Beth - Eden,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Bush River,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Chappells,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Fairview,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Hartford,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Newberry,Helena,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Newberry,Kinards-Jalapa,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Johnstone,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Little Mountain,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Maybinton,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Mt. Bethel-Garmany,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Consolidated Number 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,O'Neal,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Oakland,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Peak,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Pomaria,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Newberry,Prosperity City,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Silverstreet,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Stoney Hill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,St. Phillips-Jolly Street,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Wheeland,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Whitmire City,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Newberry,Whitmire Outside,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Prosperity Outside,President,,DEM,Michael Bennet - WITHDREW,3,1,2,0,0,0,0
Newberry,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,President,,DEM,Joseph R Biden,36,5,31,0,0,0,0
Newberry,Newberry Ward 2,President,,DEM,Joseph R Biden,75,21,53,0,1,0,0
Newberry,Newberry Ward 3,President,,DEM,Joseph R Biden,77,17,56,0,4,0,0
Newberry,Newberry Ward 4,President,,DEM,Joseph R Biden,91,19,71,0,1,0,0
Newberry,Newberry Ward 5,President,,DEM,Joseph R Biden,74,12,61,0,1,0,0
Newberry,Newberry Ward 6,President,,DEM,Joseph R Biden,101,25,69,0,7,0,0
Newberry,Beth - Eden,President,,DEM,Joseph R Biden,39,1,38,0,0,0,0
Newberry,Bush River,President,,DEM,Joseph R Biden,12,0,12,0,0,0,0
Newberry,Chappells,President,,DEM,Joseph R Biden,38,1,37,0,0,0,0
Newberry,Fairview,President,,DEM,Joseph R Biden,82,12,70,0,0,0,0
Newberry,Hartford,President,,DEM,Joseph R Biden,87,26,59,0,2,0,0
Newberry,Helena,President,,DEM,Joseph R Biden,165,38,126,0,1,0,0
Newberry,Kinards-Jalapa,President,,DEM,Joseph R Biden,26,1,25,0,0,0,0
Newberry,Johnstone,President,,DEM,Joseph R Biden,28,6,21,0,1,0,0
Newberry,Little Mountain,President,,DEM,Joseph R Biden,79,8,69,0,2,0,0
Newberry,Maybinton,President,,DEM,Joseph R Biden,28,4,24,0,0,0,0
Newberry,Mt. Bethel-Garmany,President,,DEM,Joseph R Biden,112,27,85,0,0,0,0
Newberry,Consolidated Number 5,President,,DEM,Joseph R Biden,84,14,70,0,0,0,0
Newberry,O'Neal,President,,DEM,Joseph R Biden,61,13,46,0,2,0,0
Newberry,Oakland,President,,DEM,Joseph R Biden,62,4,56,0,2,0,0
Newberry,Peak,President,,DEM,Joseph R Biden,12,1,11,0,0,0,0
Newberry,Pomaria,President,,DEM,Joseph R Biden,24,2,21,0,1,0,0
Newberry,Prosperity City,President,,DEM,Joseph R Biden,57,18,39,0,0,0,0
Newberry,Silverstreet,President,,DEM,Joseph R Biden,66,20,46,0,0,0,0
Newberry,Stoney Hill,President,,DEM,Joseph R Biden,20,8,12,0,0,0,0
Newberry,St. Phillips-Jolly Street,President,,DEM,Joseph R Biden,73,12,61,0,0,0,0
Newberry,Wheeland,President,,DEM,Joseph R Biden,16,9,7,0,0,0,0
Newberry,Whitmire City,President,,DEM,Joseph R Biden,50,5,44,0,1,0,0
Newberry,Whitmire Outside,President,,DEM,Joseph R Biden,63,5,58,0,0,0,0
Newberry,Prosperity Outside,President,,DEM,Joseph R Biden,46,12,33,0,1,0,0
Newberry,Failsafe,President,,DEM,Joseph R Biden,2,0,0,0,0,2,0
Newberry,Provisional,President,,DEM,Joseph R Biden,1,0,0,1,0,0,0
Newberry,Failsafe Provisional,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 2,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 3,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Newberry,Newberry Ward 4,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 5,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Newberry,Newberry Ward 6,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Beth - Eden,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Bush River,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Chappells,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Fairview,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Hartford,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Helena,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Kinards-Jalapa,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Johnstone,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Newberry,Little Mountain,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Maybinton,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Mt. Bethel-Garmany,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Newberry,Consolidated Number 5,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,O'Neal,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Oakland,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Newberry,Peak,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Pomaria,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Prosperity City,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Silverstreet,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Stoney Hill,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,St. Phillips-Jolly Street,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Newberry,Wheeland,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Whitmire City,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Whitmire Outside,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Prosperity Outside,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Failsafe,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Provisional,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Failsafe Provisional,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,President,,DEM,Pete Buttigieg,3,0,3,0,0,0,0
Newberry,Newberry Ward 2,President,,DEM,Pete Buttigieg,24,0,23,0,1,0,0
Newberry,Newberry Ward 3,President,,DEM,Pete Buttigieg,8,0,8,0,0,0,0
Newberry,Newberry Ward 4,President,,DEM,Pete Buttigieg,6,1,5,0,0,0,0
Newberry,Newberry Ward 5,President,,DEM,Pete Buttigieg,1,0,1,0,0,0,0
Newberry,Newberry Ward 6,President,,DEM,Pete Buttigieg,15,0,15,0,0,0,0
Newberry,Beth - Eden,President,,DEM,Pete Buttigieg,9,4,5,0,0,0,0
Newberry,Bush River,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Newberry,Chappells,President,,DEM,Pete Buttigieg,2,0,2,0,0,0,0
Newberry,Fairview,President,,DEM,Pete Buttigieg,14,2,12,0,0,0,0
Newberry,Hartford,President,,DEM,Pete Buttigieg,5,1,4,0,0,0,0
Newberry,Helena,President,,DEM,Pete Buttigieg,2,0,2,0,0,0,0
Newberry,Kinards-Jalapa,President,,DEM,Pete Buttigieg,3,1,2,0,0,0,0
Newberry,Johnstone,President,,DEM,Pete Buttigieg,3,1,2,0,0,0,0
Newberry,Little Mountain,President,,DEM,Pete Buttigieg,17,0,16,0,1,0,0
Newberry,Maybinton,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Newberry,Mt. Bethel-Garmany,President,,DEM,Pete Buttigieg,9,1,8,0,0,0,0
Newberry,Consolidated Number 5,President,,DEM,Pete Buttigieg,10,0,10,0,0,0,0
Newberry,O'Neal,President,,DEM,Pete Buttigieg,15,1,12,0,2,0,0
Newberry,Oakland,President,,DEM,Pete Buttigieg,4,1,2,0,1,0,0
Newberry,Peak,President,,DEM,Pete Buttigieg,3,0,3,0,0,0,0
Newberry,Pomaria,President,,DEM,Pete Buttigieg,8,1,7,0,0,0,0
Newberry,Prosperity City,President,,DEM,Pete Buttigieg,7,0,7,0,0,0,0
Newberry,Silverstreet,President,,DEM,Pete Buttigieg,7,0,7,0,0,0,0
Newberry,Stoney Hill,President,,DEM,Pete Buttigieg,12,1,11,0,0,0,0
Newberry,St. Phillips-Jolly Street,President,,DEM,Pete Buttigieg,4,0,4,0,0,0,0
Newberry,Wheeland,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Newberry,Whitmire City,President,,DEM,Pete Buttigieg,6,0,6,0,0,0,0
Newberry,Whitmire Outside,President,,DEM,Pete Buttigieg,5,0,5,0,0,0,0
Newberry,Prosperity Outside,President,,DEM,Pete Buttigieg,3,1,2,0,0,0,0
Newberry,Failsafe,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Newberry,Provisional,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Newberry,Failsafe Provisional,President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 2,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 3,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 4,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 5,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 6,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Beth - Eden,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Bush River,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Chappells,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Fairview,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Hartford,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Helena,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Kinards-Jalapa,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Johnstone,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Little Mountain,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Maybinton,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Mt. Bethel-Garmany,President,,DEM,John K Delaney - WITHDREW,1,0,1,0,0,0,0
Newberry,Consolidated Number 5,President,,DEM,John K Delaney - WITHDREW,1,1,0,0,0,0,0
Newberry,O'Neal,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Oakland,President,,DEM,John K Delaney - WITHDREW,1,0,1,0,0,0,0
Newberry,Peak,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Pomaria,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Prosperity City,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Silverstreet,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Stoney Hill,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,St. Phillips-Jolly Street,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Wheeland,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Whitmire City,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Whitmire Outside,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Prosperity Outside,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Failsafe,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Provisional,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Failsafe Provisional,President,,DEM,John K Delaney - WITHDREW,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Newberry,Newberry Ward 2,President,,DEM,Tulsi Gabbard,4,0,4,0,0,0,0
Newberry,Newberry Ward 3,President,,DEM,Tulsi Gabbard,1,0,1,0,0,0,0
Newberry,Newberry Ward 4,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
Newberry,Newberry Ward 5,President,,DEM,Tulsi Gabbard,1,0,1,0,0,0,0
Newberry,Newberry Ward 6,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0
