county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Spartanburg,Woodruff Leisure Center,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Arcadia Elementary,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Rebirth Missionary Baptist,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Spartanburg,Morningside Baptist,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Boiling Springs 9th Grade,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Gable Middle School,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Spartanburg,Lake Bowen Baptist,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Spartanburg,Cooley Springs Baptist,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Landrum High School,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Hendrix Elementary,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Spartanburg,Cannons Elementary,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Cavins Hobbysville,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,E.P. Todd Elementary,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Spartanburg,Cherokee Springs Fire Station,President,,DEM,Michael Bennet - WITHDREW,2,1,1,0,0,0,0
Spartanburg,Clifdale Elementary,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Converse Fire Station,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Cowpens Fire Station,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Woodruff Fire Station,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Cross Anchor Fire Station,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Fairforest Elementary,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Abner Creek Baptist,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Dayton Fire Station,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Cedar Grove Baptist,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Enoree First Baptist,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Fairforest Middle School,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Travelers Rest Baptist,President,,DEM,Michael Bennet - WITHDREW,2,1,1,0,0,0,0
Spartanburg,Glendale Fire Station,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Gramling Methodist,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Hayne Baptist,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Spartanburg,Holly Springs Baptist,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Chapman High School,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Spartanburg,Landrum United Methodist,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Lyman Town Hall,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Mayo Elementary,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Spartanburg,Motlow Creek Baptist,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
