county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Abbeville,Abbeville No. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Abbeville No. 2,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Abbeville,Abbeville No. 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Abbeville No. 4,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Abbeville,Antreville,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Broadmouth,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Calhoun Falls,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Abbeville,Cold Springs,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Donald's,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Due West,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Hall's Store,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Keowee,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Lowndesville,President,,DEM,Michael Bennet - WITHDREW,1,0,0,0,1,0,0
Abbeville,Lebanon,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Smithville,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Abbeville,Abbeville No. 1,President,,DEM,Joseph R Biden,101,39,58,0,4,0,0
Abbeville,Abbeville No. 2,President,,DEM,Joseph R Biden,229,89,130,0,10,0,0
Abbeville,Abbeville No. 3,President,,DEM,Joseph R Biden,84,24,56,0,4,0,0
Abbeville,Abbeville No. 4,President,,DEM,Joseph R Biden,62,14,48,0,0,0,0
Abbeville,Antreville,President,,DEM,Joseph R Biden,64,23,41,0,0,0,0
Abbeville,Broadmouth,President,,DEM,Joseph R Biden,16,0,16,0,0,0,0
Abbeville,Calhoun Falls,President,,DEM,Joseph R Biden,197,15,182,0,0,0,0
Abbeville,Cold Springs,President,,DEM,Joseph R Biden,34,5,29,0,0,0,0
