county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provionsal,absentee_by_mail,failsafe,failsafe_provisional
Charleston,Charleston 19,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,Charleston 20,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Charleston 21,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 7,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 8,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 9,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 10,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 11,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 12,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 13,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 14,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 15,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 16,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 17,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 18,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 19,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 20,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 21,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 22,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 23,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 24,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 25,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 26,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,Mt. Pleasant 27,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,Mt. Pleasant 28,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 29,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 30,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 31,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 32,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 33,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Charleston,Mt. Pleasant 34,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 35,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,Mt. Pleasant 36,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 37,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,Mt. Pleasant 38,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 39,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 1A,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 1B,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 5A,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 5B,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 6,President,,DEM,Michael Bennet - WITHDREW,1,0,0,0,1,0,0
Charleston,James Island 7,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,James Island 8A,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 8B,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 9,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 10,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 11,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 12,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 13,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 14,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,James Island 15,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 17,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 19,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 20,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,James Island 22,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Johns Island 1A,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Johns Island 1B,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Johns Island 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Johns Island 3A,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,Johns Island 3B,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Johns Island 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Pauls 1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,St. Pauls 2A,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Pauls 2B,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,St. Pauls 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Pauls 4,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Charleston,St. Pauls 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Pauls 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 7,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 8,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Charleston,St. Andrews 9,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 10,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 11,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,St. Andrews 12,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 13,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 14,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 15,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 16,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 17,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 18,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,ST. ANDREWS 19,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 20,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,St. Andrews 21,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 22,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 23,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 24,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 25,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 26,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 27,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 28,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Charleston,St. Andrews 29,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,St. Andrews 30,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 31,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 32,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 33,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 34,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 35,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Charleston,St. Andrews 36,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,St. Andrews 37,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 1,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Charleston,North Charleston 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 5,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,North Charleston 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 7,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,North Charleston 8,President,,DEM,Michael Bennet - WITHDREW,2,2,0,0,0,0,0
Charleston,North Charleston 9,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 10,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Charleston,North Charleston 11,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 12,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Charleston,North Charleston 13,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 14,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 15,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 16,President,,DEM,Michael Bennet - WITHDREW,3,0,3,0,0,0,0
Charleston,North Charleston 17,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 18,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 19,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 20,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 21,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 22,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 23,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,North Charleston 24,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 25,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 26,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Charleston,North Charleston 27,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 28,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 29,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,North Charleston 30,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Charleston,Awendaw,President,,DEM,Joseph R Biden,201,7,189,0,5,0,0
Charleston,Christ Church,President,,DEM,Joseph R Biden,128,10,107,0,11,0,0
Charleston,Isle Of Palms 1A,President,,DEM,Joseph R Biden,94,1,90,0,3,0,0
Charleston,Isle of Palms 1B,President,,DEM,Joseph R Biden,116,3,110,0,3,0,0
Charleston,Isle of Palms 1C,President,,DEM,Joseph R Biden,157,7,138,0,12,0,0
Charleston,Sullivans Island,President,,DEM,Joseph R Biden,221,14,199,0,8,0,0
Charleston,McClellanville,President,,DEM,Joseph R Biden,324,4,284,0,36,0,0
Charleston,Deer Park 1A,President,,DEM,Joseph R Biden,92,14,77,0,1,0,0
Charleston,Deer Park 1B,President,,DEM,Joseph R Biden,200,26,160,0,14,0,0
Charleston,Deer Park 2A,President,,DEM,Joseph R Biden,188,36,147,0,5,0,0
Charleston,Deer Park 2B,President,,DEM,Joseph R Biden,176,23,153,0,0,0,0
Charleston,Deer Park 2C,President,,DEM,Joseph R Biden,107,13,88,0,6,0,0
Charleston,Deer Park 3,President,,DEM,Joseph R Biden,226,21,203,0,2,0,0
Charleston,Lincolnville,President,,DEM,Joseph R Biden,199,9,185,0,5,0,0
Charleston,Ladson,President,,DEM,Joseph R Biden,299,33,256,0,10,0,0
Charleston,Edisto Island,President,,DEM,Joseph R Biden,257,13,176,0,68,0,0
Charleston,Wadmalaw Island 1,President,,DEM,Joseph R Biden,177,18,147,0,12,0,0
Charleston,Wadmalaw Island 2,President,,DEM,Joseph R Biden,213,35,170,0,8,0,0
Charleston,Kiawah Island,President,,DEM,Joseph R Biden,243,11,214,0,18,0,0
Charleston,Town of Seabrook,President,,DEM,Joseph R Biden,336,20,306,0,10,0,0
Charleston,Folly Beach 1,President,,DEM,Joseph R Biden,99,2,96,0,1,0,0
Charleston,Folly Beach 2,President,,DEM,Joseph R Biden,129,3,126,0,0,0,0
Charleston,Charleston 1,President,,DEM,Joseph R Biden,93,12,79,0,2,0,0
Charleston,Charleston 2,President,,DEM,Joseph R Biden,113,4,105,0,4,0,0
Charleston,Charleston 3,President,,DEM,Joseph R Biden,174,11,162,0,1,0,0
Charleston,Charleston 4,President,,DEM,Joseph R Biden,98,4,91,0,3,0,0
Charleston,Charleston 5,President,,DEM,Joseph R Biden,92,3,88,0,1,0,0
Charleston,Charleston 6,President,,DEM,Joseph R Biden,151,9,137,0,5,0,0
Charleston,Charleston 7,President,,DEM,Joseph R Biden,111,12,97,0,2,0,0
Charleston,Charleston 8,President,,DEM,Joseph R Biden,124,13,106,0,5,0,0
Charleston,Charleston 9,President,,DEM,Joseph R Biden,105,6,99,0,0,0,0
Charleston,Charleston 10,President,,DEM,Joseph R Biden,38,2,34,0,2,0,0
Charleston,Charleston 11,President,,DEM,Joseph R Biden,114,12,100,0,2,0,0
Charleston,Charleston 12,President,,DEM,Joseph R Biden,163,19,139,0,5,0,0
Charleston,Charleston 13,President,,DEM,Joseph R Biden,152,37,113,0,2,0,0
Charleston,Charleston 14,President,,DEM,Joseph R Biden,73,9,63,0,1,0,0
Charleston,Charleston 15,President,,DEM,Joseph R Biden,72,8,63,0,1,0,0
Charleston,Charleston 16,President,,DEM,Joseph R Biden,176,15,152,0,9,0,0
Charleston,Charleston 17,President,,DEM,Joseph R Biden,199,37,160,0,2,0,0
Charleston,Charleston 18,President,,DEM,Joseph R Biden,189,29,153,0,7,0,0
Charleston,Charleston 19,President,,DEM,Joseph R Biden,138,23,108,0,7,0,0
Charleston,Charleston 20,President,,DEM,Joseph R Biden,218,40,171,0,7,0,0
Charleston,Charleston 21,President,,DEM,Joseph R Biden,143,8,132,0,3,0,0
Charleston,Mt. Pleasant 1,President,,DEM,Joseph R Biden,186,11,171,0,4,0,0
Charleston,Mt. Pleasant 2,President,,DEM,Joseph R Biden,80,5,73,0,2,0,0
Charleston,Mt. Pleasant 3,President,,DEM,Joseph R Biden,235,20,210,0,5,0,0
Charleston,Mt. Pleasant 4,President,,DEM,Joseph R Biden,152,15,135,0,2,0,0
Charleston,Mt. Pleasant 5,President,,DEM,Joseph R Biden,139,2,135,0,2,0,0
Charleston,Mt. Pleasant 6,President,,DEM,Joseph R Biden,130,11,116,0,3,0,0
Charleston,Mt. Pleasant 7,President,,DEM,Joseph R Biden,70,2,65,0,3,0,0
Charleston,Mt. Pleasant 8,President,,DEM,Joseph R Biden,69,5,64,0,0,0,0
Charleston,Mt. Pleasant 9,President,,DEM,Joseph R Biden,116,8,104,0,4,0,0
Charleston,Mt. Pleasant 10,President,,DEM,Joseph R Biden,105,5,95,0,5,0,0
Charleston,Mt. Pleasant 11,President,,DEM,Joseph R Biden,93,3,89,0,1,0,0
Charleston,Mt. Pleasant 12,President,,DEM,Joseph R Biden,183,9,167,0,7,0,0
Charleston,Mt. Pleasant 13,President,,DEM,Joseph R Biden,78,5,71,0,2,0,0
Charleston,Mt. Pleasant 14,President,,DEM,Joseph R Biden,66,4,59,0,3,0,0
Charleston,Mt. Pleasant 15,President,,DEM,Joseph R Biden,314,28,280,0,6,0,0
Charleston,Mt. Pleasant 16,President,,DEM,Joseph R Biden,74,7,66,0,1,0,0
Charleston,Mt. Pleasant 17,President,,DEM,Joseph R Biden,217,10,197,0,10,0,0
Charleston,Mt. Pleasant 18,President,,DEM,Joseph R Biden,113,5,106,0,2,0,0
Charleston,Mt. Pleasant 19,President,,DEM,Joseph R Biden,152,2,148,0,2,0,0
Charleston,Mt. Pleasant 20,President,,DEM,Joseph R Biden,171,10,155,0,6,0,0
Charleston,Mt. Pleasant 21,President,,DEM,Joseph R Biden,152,7,134,0,11,0,0
Charleston,Mt. Pleasant 22,President,,DEM,Joseph R Biden,157,8,142,0,7,0,0
Charleston,Mt. Pleasant 23,President,,DEM,Joseph R Biden,172,6,162,0,4,0,0
Charleston,Mt. Pleasant 24,President,,DEM,Joseph R Biden,69,0,68,0,1,0,0
Charleston,Mt. Pleasant 25,President,,DEM,Joseph R Biden,115,2,109,0,4,0,0
Charleston,Mt. Pleasant 26,President,,DEM,Joseph R Biden,203,7,193,0,3,0,0
Charleston,Mt. Pleasant 27,President,,DEM,Joseph R Biden,221,12,207,0,2,0,0
Charleston,Mt. Pleasant 28,President,,DEM,Joseph R Biden,91,3,85,0,3,0,0
Charleston,Mt. Pleasant 29,President,,DEM,Joseph R Biden,33,0,30,0,3,0,0
Charleston,Mt. Pleasant 30,President,,DEM,Joseph R Biden,194,6,179,0,9,0,0
Charleston,Mt. Pleasant 31,President,,DEM,Joseph R Biden,159,14,140,0,5,0,0
Charleston,Mt. Pleasant 32,President,,DEM,Joseph R Biden,164,7,155,0,2,0,0
Charleston,Mt. Pleasant 33,President,,DEM,Joseph R Biden,308,15,284,0,9,0,0
Charleston,Mt. Pleasant 34,President,,DEM,Joseph R Biden,111,7,104,0,0,0,0
Charleston,Mt. Pleasant 35,President,,DEM,Joseph R Biden,330,11,312,0,7,0,0
Charleston,Mt. Pleasant 36,President,,DEM,Joseph R Biden,160,6,149,0,5,0,0
Charleston,Mt. Pleasant 37,President,,DEM,Joseph R Biden,381,24,334,0,23,0,0
Charleston,Mt. Pleasant 38,President,,DEM,Joseph R Biden,137,1,131,0,5,0,0
Charleston,Mt. Pleasant 39,President,,DEM,Joseph R Biden,291,13,270,0,8,0,0
Charleston,James Island 1A,President,,DEM,Joseph R Biden,211,23,167,0,21,0,0
Charleston,James Island 1B,President,,DEM,Joseph R Biden,231,52,156,0,23,0,0
Charleston,James Island 3,President,,DEM,Joseph R Biden,255,26,204,0,25,0,0
Charleston,James Island 5A,President,,DEM,Joseph R Biden,116,7,102,0,7,0,0
Charleston,James Island 5B,President,,DEM,Joseph R Biden,38,1,36,0,1,0,0
Charleston,James Island 6,President,,DEM,Joseph R Biden,186,17,145,0,24,0,0
Charleston,James Island 7,President,,DEM,Joseph R Biden,174,16,146,0,12,0,0
Charleston,James Island 8A,President,,DEM,Joseph R Biden,220,18,149,0,53,0,0
Charleston,James Island 8B,President,,DEM,Joseph R Biden,127,12,102,0,13,0,0
Charleston,James Island 9,President,,DEM,Joseph R Biden,113,13,98,0,2,0,0
Charleston,James Island 10,President,,DEM,Joseph R Biden,105,10,90,0,5,0,0
Charleston,James Island 11,President,,DEM,Joseph R Biden,121,7,102,0,12,0,0
Charleston,James Island 12,President,,DEM,Joseph R Biden,121,3,110,0,8,0,0
Charleston,James Island 13,President,,DEM,Joseph R Biden,161,6,150,0,5,0,0
Charleston,James Island 14,President,,DEM,Joseph R Biden,57,1,56,0,0,0,0
Charleston,James Island 15,President,,DEM,Joseph R Biden,92,7,79,0,6,0,0
Charleston,James Island 17,President,,DEM,Joseph R Biden,127,10,114,0,3,0,0
Charleston,James Island 19,President,,DEM,Joseph R Biden,121,12,108,0,1,0,0
Charleston,James Island 20,President,,DEM,Joseph R Biden,129,21,101,0,7,0,0
Charleston,James Island 22,President,,DEM,Joseph R Biden,131,3,122,0,6,0,0
Charleston,Johns Island 1A,President,,DEM,Joseph R Biden,195,35,149,0,11,0,0
Charleston,Johns Island 1B,President,,DEM,Joseph R Biden,256,41,201,0,14,0,0
Charleston,Johns Island 2,President,,DEM,Joseph R Biden,326,32,279,0,15,0,0
