county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Greenville,GREENVILLE 1,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 3,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 4,STRAIGHT PARTY 2,,CON,Constitution,2,0,0,0,0,0,2
Greenville,GREENVILLE 5,STRAIGHT PARTY 2,,CON,Constitution,1,0,0,0,0,1,0
Greenville,GREENVILLE 6,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 7,STRAIGHT PARTY 2,,CON,Constitution,1,1,0,0,0,0,0
Greenville,GREENVILLE 8,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 10,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 14,STRAIGHT PARTY 2,,CON,Constitution,1,0,0,0,0,0,1
Greenville,GREENVILLE 16,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 17,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 18,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 19,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 20,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 21,STRAIGHT PARTY 2,,CON,Constitution,1,0,0,0,0,0,1
Greenville,GREENVILLE 22,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 23,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 24,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 25,STRAIGHT PARTY 2,,CON,Constitution,1,1,0,0,0,0,0
Greenville,GREENVILLE 26,STRAIGHT PARTY 2,,CON,Constitution,2,0,0,0,0,1,1
Greenville,GREENVILLE 27,STRAIGHT PARTY 2,,CON,Constitution,1,0,0,0,0,1,0
Greenville,GREENVILLE 28,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 29,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,AIKEN,STRAIGHT PARTY 2,,CON,Constitution,1,0,0,0,0,0,1
Greenville,ALTAMONT FOREST,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,ASHETON LAKES,STRAIGHT PARTY 2,,CON,Constitution,1,0,0,0,0,0,1
Greenville,AVON,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,BELLE MEADE,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
Greenville,BELLS CROSSING,STRAIGHT PARTY 2,,CON,Constitution,1,0,0,0,0,0,1
Greenville,BELMONT,STRAIGHT PARTY 2,,CON,Constitution,0,0,0,0,0,0,0
