county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Spartanburg,Woodruff Leisure Center,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Arcadia Elementary,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Spartanburg,Morningside Baptist,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Spartanburg,Boiling Springs 9th Grade,STRAIGHT PARTY 1,,CON,Constitution,6,2,0,0,0,0,4
Spartanburg,Gable Middle School,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Lake Bowen Baptist,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Cooley Springs Baptist,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,1,0
Spartanburg,Landrum High School,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Hendrix Elementary,STRAIGHT PARTY 1,,CON,Constitution,5,0,0,0,0,0,5
Spartanburg,Cannons Elementary,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Cavins Hobbysville,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,E.P. Todd Elementary,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Spartanburg,Cherokee Springs Fire Station,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Converse Fire Station,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Cowpens Fire Station,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Woodruff Fire Station,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Cross Anchor Fire Station,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Fairforest Elementary,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Spartanburg,Abner Creek Baptist,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Dayton Fire Station,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Cedar Grove Baptist,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Enoree First Baptist,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Fairforest Middle School,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Spartanburg,Travelers Rest Baptist,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Spartanburg,Glendale Fire Station,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Gramling Methodist,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Hayne Baptist,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Holly Springs Baptist,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,0,2
Spartanburg,Chapman High School,STRAIGHT PARTY 1,,CON,Constitution,4,1,0,0,0,0,3
Spartanburg,Landrum United Methodist,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Spartanburg,Lyman Town Hall,STRAIGHT PARTY 1,,CON,Constitution,4,2,0,0,0,0,2
Spartanburg,Mayo Elementary,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Spartanburg,Motlow Creek Baptist,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,R.D. Anderson Vocational,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Swofford Career Center,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,1,1
Spartanburg,Pauline Glenn Springs Elementary,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Pelham Fire Station,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Poplar Springs Fire Station,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Spartanburg,Reidville Elementary,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Roebuck Elementary,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Mt. Moriah Baptist,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,C.C. Woodson Recreation,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Spartanburg,St. John's Lutheran,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Trinity Methodist,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Southside Baptist,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Spartanburg High School,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,1,0
Spartanburg,Cornerstone Baptist,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Spartanburg,Woodland Heights Recreation Center,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,1,1
Spartanburg,Holy Communion,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Spartanburg,Beaumont Methodist,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Spartanburg,Cleveland Elementary,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Spartanburg,Ebenezer Baptist,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Startex Fire Station,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Victor Mill Methodist,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Mt. Calvary Presbyterian,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Wellford Fire Station,STRAIGHT PARTY 1,,CON,Constitution,5,0,0,0,0,0,5
Spartanburg,West View Elementary,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Spartanburg,Croft Baptist,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Whitlock Jr. High,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Spartanburg,Bethany Baptist,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Spartanburg,Eastside Baptist,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
