county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Colleton,BELLS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,CANADYS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,COTTAGEVILLE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,EDISTO,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,GREEN POND,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,HENDERSONVILLE,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Colleton,HORSE PEN,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,HUDSON MILL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,JACKSONBORO,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Colleton,MAPLE CANE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,MASHAWVILLE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,PEEPLES,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,PETITS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,PENIEL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,RITTER,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,ROUND O,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,RICE PATCH,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,RUFFIN,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,SIDNEYS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,STOKES,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Colleton,SNIDERS,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Colleton,WALTERBORO NO. 1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
