county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Abbeville,Abbeville No. 1,STRAIGHT PARTY 1,,CON,Constitution,4,2,0,0,0,0,2
Abbeville,Abbeville No. 2,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Abbeville,Abbeville No. 3,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Abbeville No. 4,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Abbeville,Antreville,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,2,0
Abbeville,Broadmouth,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Calhoun Falls,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Abbeville,Cold Springs,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Donald's,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Due West,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,2,0
Abbeville,Hall's Store,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Keowee,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Abbeville,Lowndesville,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Lebanon,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Smithville,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Failsafe,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Failsafe Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Abbeville,Abbeville No. 1,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Abbeville No. 2,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Abbeville No. 3,STRAIGHT PARTY 1,,GRN,Green,1,1,0,0,0,0,0
Abbeville,Abbeville No. 4,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Antreville,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Broadmouth,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Calhoun Falls,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Abbeville,Cold Springs,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Abbeville,Donald's,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Due West,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Hall's Store,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Keowee,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Abbeville,Lowndesville,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Lebanon,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Smithville,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Failsafe,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Failsafe Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Abbeville,Abbeville No. 1,STRAIGHT PARTY 1,,REP,Republican,375,255,0,0,0,27,93
Abbeville,Abbeville No. 2,STRAIGHT PARTY 1,,REP,Republican,176,124,0,0,0,8,44
Abbeville,Abbeville No. 3,STRAIGHT PARTY 1,,REP,Republican,246,157,0,0,0,12,77
Abbeville,Abbeville No. 4,STRAIGHT PARTY 1,,REP,Republican,227,127,0,0,0,8,92
Abbeville,Antreville,STRAIGHT PARTY 1,,REP,Republican,495,153,0,0,0,33,309
Abbeville,Broadmouth,STRAIGHT PARTY 1,,REP,Republican,208,15,0,0,0,6,187
Abbeville,Calhoun Falls,STRAIGHT PARTY 1,,REP,Republican,317,130,0,0,0,15,172
Abbeville,Cold Springs,STRAIGHT PARTY 1,,REP,Republican,319,143,0,0,0,14,162
Abbeville,Donald's,STRAIGHT PARTY 1,,REP,Republican,185,33,0,0,0,5,147
Abbeville,Due West,STRAIGHT PARTY 1,,REP,Republican,403,127,0,0,0,29,247
Abbeville,Hall's Store,STRAIGHT PARTY 1,,REP,Republican,210,24,0,0,0,15,171
Abbeville,Keowee,STRAIGHT PARTY 1,,REP,Republican,471,91,0,0,0,28,352
Abbeville,Lowndesville,STRAIGHT PARTY 1,,REP,Republican,463,125,0,0,0,22,316
Abbeville,Lebanon,STRAIGHT PARTY 1,,REP,Republican,256,140,0,0,0,8,108
Abbeville,Smithville,STRAIGHT PARTY 1,,REP,Republican,301,155,0,0,0,9,137
Abbeville,Failsafe,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
Abbeville,Provisional,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
