county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Lexington,BATESBURG,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,MIMS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,LAKE MURRAY 1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Lexington,MOUNT HOREB,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,OLD BARNWELL ROAD,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,BEULAH CHURCH,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,GILBERT,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,POND BRANCH,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,SEVEN OAKS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,RIDGE ROAD,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,SUMMIT,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,LEESVILLE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,RED BANK SOUTH 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,EMMANUEL CHURCH,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,HOLLOW CREEK,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,BOILING SPRINGS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,EDMUND 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,RED BANK,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,ROUND HILL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,FAIRVIEW,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,QUAIL HOLLOW,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Lexington,PELION 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
