county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Cherokee,Allens,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Alma Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Antioch and Kings Creek,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Ashworth,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Blacksburg Ward No. 1,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Cherokee,Blacksburg Ward No. 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Draytonville,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Cherokee,Ezells and Butler,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 2,President,,DEM,Michael Bennet - WITHDREW,2,1,1,0,0,0,0
Cherokee,Gaffney Ward No. 3,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Cherokee,Gaffney Ward No. 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 6,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Cherokee,Grassy Pond,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Goucher and Thicketty,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Holly Grove-Buffalo,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Limestone Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Littlejohn's and Sarratt's,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Macedonia,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Morgan,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Musgrove Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Ninety Nine and Cherokee Falls,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Cherokee,Pleasant Grove,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Cherokee,Pleasant Meadows,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Timber Ridge,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,White Plains,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Cherokee,Wilkinsville and Metcalf,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Woods,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Cherokee,Allens,President,,DEM,Joseph R Biden,10,1,9,0,0,0,0
Cherokee,Alma Mill,President,,DEM,Joseph R Biden,120,24,96,0,0,0,0
Cherokee,Antioch and Kings Creek,President,,DEM,Joseph R Biden,14,0,14,0,0,0,0
Cherokee,Ashworth,President,,DEM,Joseph R Biden,5,0,5,0,0,0,0
Cherokee,Blacksburg Ward No. 1,President,,DEM,Joseph R Biden,51,3,48,0,0,0,0
