county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Newberry,Newberry Ward 1,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Newberry,Newberry Ward 2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Newberry,Newberry Ward 3,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,0,2
Newberry,Newberry Ward 4,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Newberry Ward 5,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Newberry Ward 6,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Beth - Eden,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Bush River,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Chappells,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Newberry,Fairview,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Hartford,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Newberry,Helena,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Newberry,Kinards-Jalapa,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Johnstone,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Little Mountain,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Maybinton,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Mt. Bethel-Garmany,STRAIGHT PARTY 1,,CON,Constitution,4,1,0,0,0,0,3
Newberry,Consolidated Number 5,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,O'Neal,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Oakland,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Newberry,Peak,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Pomaria,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Prosperity City,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Newberry,Silverstreet,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Stoney Hill,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Newberry,St. Phillips-Jolly Street,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Wheeland,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Whitmire City,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Whitmire Outside,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Newberry,Prosperity Outside,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Failsafe,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Failsafe Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Newberry,Newberry Ward 1,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Newberry,Newberry Ward 2,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Newberry,Newberry Ward 3,STRAIGHT PARTY 1,,GRN,Green,1,1,0,0,0,0,0
Newberry,Newberry Ward 4,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
