county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Bamberg,COLSTON,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,EDISTO,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Bamberg,EHRHARDT,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,EAST DENMARK,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,0,2
Bamberg,GOVAN,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,HIGHTOWERS MILL,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,HUNTER'S CHAPEL,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,KEARSE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,LITTLE SWAMP,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,OLAR,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,SOUTH BAMBERG,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Bamberg,WEST DENMARK,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,NORTH BAMBERG,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,Failsafe,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,Failsafe Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Bamberg,COLSTON,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,EDISTO,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,EHRHARDT,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,EAST DENMARK,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,GOVAN,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,HIGHTOWERS MILL,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,HUNTER'S CHAPEL,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,KEARSE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,LITTLE SWAMP,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,OLAR,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,SOUTH BAMBERG,STRAIGHT PARTY 1,,GRN,Green,1,1,0,0,0,0,0
Bamberg,WEST DENMARK,STRAIGHT PARTY 1,,GRN,Green,1,1,0,0,0,0,0
Bamberg,NORTH BAMBERG,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Bamberg,Failsafe,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,Failsafe Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Bamberg,COLSTON,STRAIGHT PARTY 1,,REP,Republican,52,7,0,0,0,2,43
Bamberg,EDISTO,STRAIGHT PARTY 1,,REP,Republican,95,8,0,0,0,2,85
Bamberg,EHRHARDT,STRAIGHT PARTY 1,,REP,Republican,176,34,0,0,0,2,140
Bamberg,EAST DENMARK,STRAIGHT PARTY 1,,REP,Republican,135,79,0,0,0,9,47
Bamberg,GOVAN,STRAIGHT PARTY 1,,REP,Republican,28,3,0,0,0,1,24
Bamberg,HIGHTOWERS MILL,STRAIGHT PARTY 1,,REP,Republican,19,3,0,0,0,8,8
Bamberg,HUNTER'S CHAPEL,STRAIGHT PARTY 1,,REP,Republican,48,8,0,0,0,1,39
Bamberg,KEARSE,STRAIGHT PARTY 1,,REP,Republican,46,0,0,0,0,0,46
Bamberg,LITTLE SWAMP,STRAIGHT PARTY 1,,REP,Republican,63,7,0,0,0,4,52
Bamberg,OLAR,STRAIGHT PARTY 1,,REP,Republican,94,16,0,0,0,1,77
Bamberg,SOUTH BAMBERG,STRAIGHT PARTY 1,,REP,Republican,181,97,0,0,0,10,74
Bamberg,WEST DENMARK,STRAIGHT PARTY 1,,REP,Republican,69,33,0,0,0,6,30
Bamberg,NORTH BAMBERG,STRAIGHT PARTY 1,,REP,Republican,249,139,0,0,0,10,100
Bamberg,Failsafe,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
Bamberg,Provisional,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
Bamberg,Failsafe Provisional,STRAIGHT PARTY 1,,REP,Republican,2,0,2,0,0,0,0
Bamberg,COLSTON,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,EDISTO,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,EHRHARDT,STRAIGHT PARTY 1,,ALN,Alliance,1,0,0,0,0,0,1
Bamberg,EAST DENMARK,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,GOVAN,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,HIGHTOWERS MILL,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,HUNTER'S CHAPEL,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,KEARSE,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,LITTLE SWAMP,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,OLAR,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,SOUTH BAMBERG,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,WEST DENMARK,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,NORTH BAMBERG,STRAIGHT PARTY 1,,ALN,Alliance,1,1,0,0,0,0,0
Bamberg,Failsafe,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,Provisional,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,Failsafe Provisional,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Bamberg,COLSTON,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,EDISTO,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,EHRHARDT,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,EAST DENMARK,STRAIGHT PARTY 1,,LIB,Libertarian,3,1,0,0,0,0,2
Bamberg,GOVAN,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,HIGHTOWERS MILL,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,HUNTER'S CHAPEL,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,KEARSE,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,LITTLE SWAMP,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,OLAR,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Bamberg,SOUTH BAMBERG,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,WEST DENMARK,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,NORTH BAMBERG,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,Failsafe,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,Provisional,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,Failsafe Provisional,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Bamberg,COLSTON,STRAIGHT PARTY 1,,DEM,Democratic,37,11,0,0,0,2,24
Bamberg,EDISTO,STRAIGHT PARTY 1,,DEM,Democratic,58,13,0,0,0,12,33
Bamberg,EHRHARDT,STRAIGHT PARTY 1,,DEM,Democratic,180,59,0,0,0,35,86
Bamberg,EAST DENMARK,STRAIGHT PARTY 1,,DEM,Democratic,828,371,0,0,0,128,329
Bamberg,GOVAN,STRAIGHT PARTY 1,,DEM,Democratic,60,21,0,0,0,9,30
Bamberg,HIGHTOWERS MILL,STRAIGHT PARTY 1,,DEM,Democratic,23,15,0,0,0,0,8
Bamberg,HUNTER'S CHAPEL,STRAIGHT PARTY 1,,DEM,Democratic,60,25,0,0,0,10,25
Bamberg,KEARSE,STRAIGHT PARTY 1,,DEM,Democratic,7,1,0,0,0,1,5
Bamberg,LITTLE SWAMP,STRAIGHT PARTY 1,,DEM,Democratic,7,0,0,0,0,0,7
Bamberg,OLAR,STRAIGHT PARTY 1,,DEM,Democratic,73,21,0,0,0,8,44
Bamberg,SOUTH BAMBERG,STRAIGHT PARTY 1,,DEM,Democratic,887,421,0,0,0,243,223
Bamberg,WEST DENMARK,STRAIGHT PARTY 1,,DEM,Democratic,587,253,0,0,0,61,273
Bamberg,NORTH BAMBERG,STRAIGHT PARTY 1,,DEM,Democratic,516,278,0,0,0,107,131
Bamberg,Failsafe,STRAIGHT PARTY 1,,DEM,Democratic,0,0,0,0,0,0,0
Bamberg,Provisional,STRAIGHT PARTY 1,,DEM,Democratic,0,0,0,0,0,0,0
Bamberg,Failsafe Provisional,STRAIGHT PARTY 1,,DEM,Democratic,5,0,5,0,0,0,0
Bamberg,COLSTON,President,,GRN,Howie Hawkins | Angela Walker,0,0,0,0,0,0,0
Bamberg,EDISTO,President,,GRN,Howie Hawkins | Angela Walker,0,0,0,0,0,0,0
