county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Marion,MARION WEST,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,SELLERS,President,,DEM,Deval Patrick - WITHDREW,1,0,0,0,1,0,0
Marion,TEMPERANCE,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,ZION,President,,DEM,Deval Patrick - WITHDREW,1,0,1,0,0,0,0
Marion,N WEST MULLINS,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,S WEST MULLINS,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,N EAST MULLINS,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,S EAST MULLINS,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,NICHOLS,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,Failsafe,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,Provisional,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,Failsafe Provisional,President,,DEM,Deval Patrick - WITHDREW,0,0,0,0,0,0,0
Marion,BRITTON'S NECK,President,,DEM,Bernie Sanders,66,6,54,0,6,0,0
Marion,FRIENDSHIP,President,,DEM,Bernie Sanders,13,0,10,0,3,0,0
Marion,CENTENARY,President,,DEM,Bernie Sanders,38,12,18,0,8,0,0
Marion,RAINS,President,,DEM,Bernie Sanders,15,3,12,0,0,0,0
Marion,MARION NO. 1,President,,DEM,Bernie Sanders,55,10,37,0,8,0,0
Marion,MARION NO. 2,President,,DEM,Bernie Sanders,41,5,30,0,6,0,0
Marion,MARION NORTH,President,,DEM,Bernie Sanders,28,6,20,0,2,0,0
Marion,MARION SOUTH,President,,DEM,Bernie Sanders,78,11,58,0,9,0,0
Marion,MARION WEST,President,,DEM,Bernie Sanders,32,3,23,0,6,0,0
Marion,SELLERS,President,,DEM,Bernie Sanders,37,0,11,0,26,0,0
Marion,TEMPERANCE,President,,DEM,Bernie Sanders,24,4,20,0,0,0,0
Marion,ZION,President,,DEM,Bernie Sanders,9,1,8,0,0,0,0
Marion,N WEST MULLINS,President,,DEM,Bernie Sanders,41,4,36,0,1,0,0
Marion,S WEST MULLINS,President,,DEM,Bernie Sanders,47,15,32,0,0,0,0
Marion,N EAST MULLINS,President,,DEM,Bernie Sanders,57,5,52,0,0,0,0
Marion,S EAST MULLINS,President,,DEM,Bernie Sanders,27,2,22,0,3,0,0
Marion,NICHOLS,President,,DEM,Bernie Sanders,17,4,12,0,1,0,0
Marion,Failsafe,President,,DEM,Bernie Sanders,0,0,0,0,0,0,0
Marion,Provisional,President,,DEM,Bernie Sanders,0,0,0,0,0,0,0
Marion,Failsafe Provisional,President,,DEM,Bernie Sanders,0,0,0,0,0,0,0
Marion,BRITTON'S NECK,President,,DEM,Tom Steyer,38,2,26,0,10,0,0
Marion,FRIENDSHIP,President,,DEM,Tom Steyer,1,0,1,0,0,0,0
Marion,CENTENARY,President,,DEM,Tom Steyer,43,6,31,0,6,0,0
Marion,RAINS,President,,DEM,Tom Steyer,13,0,13,0,0,0,0
Marion,MARION NO. 1,President,,DEM,Tom Steyer,29,2,23,0,4,0,0
Marion,MARION NO. 2,President,,DEM,Tom Steyer,29,4,25,0,0,0,0
Marion,MARION NORTH,President,,DEM,Tom Steyer,29,5,24,0,0,0,0
Marion,MARION SOUTH,President,,DEM,Tom Steyer,54,14,37,0,3,0,0
Marion,MARION WEST,President,,DEM,Tom Steyer,32,5,23,0,4,0,0
Marion,SELLERS,President,,DEM,Tom Steyer,20,0,18,0,2,0,0
Marion,TEMPERANCE,President,,DEM,Tom Steyer,31,2,28,0,1,0,0
Marion,ZION,President,,DEM,Tom Steyer,23,1,18,0,4,0,0
Marion,N WEST MULLINS,President,,DEM,Tom Steyer,38,6,32,0,0,0,0
Marion,S WEST MULLINS,President,,DEM,Tom Steyer,31,6,21,0,4,0,0
Marion,N EAST MULLINS,President,,DEM,Tom Steyer,62,11,46,0,5,0,0
Marion,S EAST MULLINS,President,,DEM,Tom Steyer,22,4,18,0,0,0,0
Marion,NICHOLS,President,,DEM,Tom Steyer,13,4,9,0,0,0,0
Marion,Failsafe,President,,DEM,Tom Steyer,0,0,0,0,0,0,0
Marion,Provisional,President,,DEM,Tom Steyer,0,0,0,0,0,0,0
Marion,Failsafe Provisional,President,,DEM,Tom Steyer,0,0,0,0,0,0,0
Marion,BRITTON'S NECK,President,,DEM,Elizabeth Warren,9,1,6,0,2,0,0
Marion,FRIENDSHIP,President,,DEM,Elizabeth Warren,1,0,1,0,0,0,0
Marion,CENTENARY,President,,DEM,Elizabeth Warren,7,0,6,0,1,0,0
Marion,RAINS,President,,DEM,Elizabeth Warren,1,0,1,0,0,0,0
Marion,MARION NO. 1,President,,DEM,Elizabeth Warren,3,1,2,0,0,0,0
Marion,MARION NO. 2,President,,DEM,Elizabeth Warren,9,1,8,0,0,0,0
Marion,MARION NORTH,President,,DEM,Elizabeth Warren,8,1,7,0,0,0,0
Marion,MARION SOUTH,President,,DEM,Elizabeth Warren,17,4,12,0,1,0,0
Marion,MARION WEST,President,,DEM,Elizabeth Warren,2,0,1,0,1,0,0
Marion,SELLERS,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0
Marion,TEMPERANCE,President,,DEM,Elizabeth Warren,6,0,6,0,0,0,0
Marion,ZION,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0
Marion,N WEST MULLINS,President,,DEM,Elizabeth Warren,3,0,2,0,1,0,0
Marion,S WEST MULLINS,President,,DEM,Elizabeth Warren,2,0,2,0,0,0,0
Marion,N EAST MULLINS,President,,DEM,Elizabeth Warren,5,1,4,0,0,0,0
Marion,S EAST MULLINS,President,,DEM,Elizabeth Warren,3,1,2,0,0,0,0
Marion,NICHOLS,President,,DEM,Elizabeth Warren,2,1,1,0,0,0,0
Marion,Failsafe,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0
Marion,Provisional,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0
Marion,Failsafe Provisional,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0
Marion,BRITTON'S NECK,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,FRIENDSHIP,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,CENTENARY,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,RAINS,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,MARION NO. 1,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Marion,MARION NO. 2,President,,DEM,Andrew Yang - WITHDREW,2,1,1,0,0,0,0
Marion,MARION NORTH,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,MARION SOUTH,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Marion,MARION WEST,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,SELLERS,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,TEMPERANCE,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,ZION,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Marion,N WEST MULLINS,President,,DEM,Andrew Yang - WITHDREW,1,0,1,0,0,0,0
Marion,S WEST MULLINS,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,N EAST MULLINS,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,S EAST MULLINS,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,NICHOLS,President,,DEM,Andrew Yang - WITHDREW,1,1,0,0,0,0,0
Marion,Failsafe,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,Provisional,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
Marion,Failsafe Provisional,President,,DEM,Andrew Yang - WITHDREW,0,0,0,0,0,0,0
