county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
York,Bethany,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Bethel,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,River Hills,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Bethel School,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Bowling Green,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Bullocks Creek,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Cannon Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Catawba,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Clover,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Hampton Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Cotton Belt,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Delphia,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Ebenezer,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Filbert,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Fort Mill No. 1,President,,DEM,Michael Bennet - WITHDREW,2,0,1,0,1,0,0
York,Windjammer,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Fort Mill No. 3,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
York,Hickory Grove,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
York,Highland Park,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
York,Lakeshore,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Independence,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,McConnells,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Mt. Holly,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
York,Newport,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Mt. Gallant,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Northside,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
York,Oakridge,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Ogden,President,,DEM,Michael Bennet - WITHDREW,3,0,3,0,0,0,0
York,Oakwood,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Airport,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Rock Hill No. 2,President,,DEM,Michael Bennet - WITHDREW,2,1,1,0,0,0,0
York,Rock Hill No. 3,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
York,Rock Hill No. 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Rock Hill No. 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
York,Rock Hill No. 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
