county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Richland,Ward 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 3,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Richland,Ward 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 5,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Richland,Ward 6,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 7,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Richland,Ward 8,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 9,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 10,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 11,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 12,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 13,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 14,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Richland,Ward 15,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 16,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 17,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 18,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Richland,Ward 19,President,,DEM,Michael Bennet - WITHDREW,2,1,1,0,0,0,0
Richland,Ward 20,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 21,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 22,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Richland,Ward 23,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 24,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 25,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 26,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 29,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Richland,Ward 30,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Richland,Ward 31,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Richland,Ward 32,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Richland,Ward 33,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ward 34,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Arcadia,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ardincaple,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ballentine 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Ballentine 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Beatty Road,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Bluff,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Blythewood 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Blythewood 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Blythewood 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Bookman,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Brandon 1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Richland,Brandon 2,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Richland,Briarwood,President,,DEM,Michael Bennet - WITHDREW,1,0,0,0,1,0,0
Richland,Bridge Creek,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Caughman Road,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,College Place,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Cooper,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Dennyside,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Dentsville,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Richland,Dutch Fork 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Dutch Fork 2,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Richland,Dutch Fork 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Richland,Dutch Fork 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
