county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Lancaster,Antioch,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Lake House,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Camp Creek,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lancaster,Carmel,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Chesterfield Ave,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Douglas,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Dwight,STRAIGHT PARTY 1,,CON,Constitution,4,3,0,0,0,0,1
Lancaster,Elgin,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lancaster,Erwin Farm,STRAIGHT PARTY 1,,CON,Constitution,4,0,0,0,0,1,3
Lancaster,Gooch's Cross Roads,STRAIGHT PARTY 1,,CON,Constitution,4,0,0,0,0,0,4
Lancaster,Heath Springs,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Hyde Park,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Jacksonham,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Kershaw North,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Kershaw South,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Lancaster,Lancaster East,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Lancaster,Lancaster West,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lancaster,Lynwood Drive,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Lancaster,Midway,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Pleasant Hill,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Pleasant Valley,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,1,2
Lancaster,Rich Hill,STRAIGHT PARTY 1,,CON,Constitution,4,1,0,0,0,0,3
Lancaster,Riverside,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Spring Hill,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Lancaster,Unity,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Van Wyck,STRAIGHT PARTY 1,,CON,Constitution,4,2,0,0,0,0,2
Lancaster,Possum Hollow,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Lancaster,University,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lancaster,Shelley Mullis,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,2,0
Lancaster,Black Horse Run,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,0,2
Lancaster,Gold Hill,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lancaster,Harrisburg,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lancaster,Osceola,STRAIGHT PARTY 1,,CON,Constitution,5,2,0,0,0,1,2
Lancaster,River Road,STRAIGHT PARTY 1,,CON,Constitution,4,0,0,0,0,2,2
