county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Lexington,BATESBURG,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Lexington,MIMS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LAKE MURRAY 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,MOUNT HOREB,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Lexington,OLD BARNWELL ROAD,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,BEULAH  CHURCH,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,GILBERT,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,POND BRANCH,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,SEVEN OAKS,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,0,2
Lexington,RIDGE ROAD,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Lexington,SUMMIT,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Lexington,LEESVILLE,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Lexington,RED BANK SOUTH 1,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Lexington,EMMANUEL CHURCH,STRAIGHT PARTY 1,,CON,Constitution,4,1,0,0,0,2,1
Lexington,HOLLOW CREEK,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,BOILING SPRINGS,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,1,2
Lexington,EDMUND 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,RED BANK,STRAIGHT PARTY 1,,CON,Constitution,4,0,0,0,0,1,3
Lexington,ROUND HILL,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,1,2
Lexington,FAIRVIEW,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Lexington,QUAIL HOLLOW,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,PELION 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,MACK-EDISTO,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SWANSEA 1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,SANDY RUN,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,GASTON 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SHARPE'S HILL,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,CHAPIN,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LEAPHART ROAD,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,WESTOVER,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,2,0
Lexington,EDENWOOD,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,CROMER,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,LEXINGTON NO. 1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Lexington,LEXINGTON NO. 2,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,1,2
Lexington,CAYCE NO. 1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,CAYCE NO. 2,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,1,1
Lexington,CAYCE NO. 3,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,CHALK HILL,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,CONGAREE 1,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,1,1
Lexington,HOOK'S STORE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,SALUDA RIVER,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Lexington,SPRINGDALE,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,PINE RIDGE 1,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Lexington,WEST COLUMBIA NO. 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,WEST COLUMBIA NO. 2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,WEST COLUMBIA NO. 3,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,WEST COLUMBIA NO. 4,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,IRMO,STRAIGHT PARTY 1,,CON,Constitution,2,2,0,0,0,0,0
Lexington,CHALLEDON,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,WHITEHALL,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,2,1
Lexington,GARDENDALE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,WOODLAND HILLS,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Lexington,PINEVIEW,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Lexington,QUAIL VALLEY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,CAYCE 2A,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Lexington,BARR ROAD 1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Lexington,COLDSTREAM,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Lexington,GRENADIER,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
