county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Fairfield,BLACKSTOCK,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,BLAIRS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,CENTERVILLE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,FEASTERVILLE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,GREENBRIER,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Fairfield,GLADDEN GROVE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,JENKINSVILLE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,Horeb-Glenn,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,HICKORY RIDGE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,LEBANON,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,MITFORD,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Fairfield,MONTICELLO,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,NEW HOPE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,RIDGEWAY,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Fairfield,SIMPSON,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,SOUTH WINNSBORO,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,WINNSBORO MILLS,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Fairfield,WINNSBORO NO. 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,WINNSBORO NO. 2,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,2,0
Fairfield,WHITE OAK,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,WOODARD,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Fairfield,DUTCHMANS CREEK,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Fairfield,Failsafe,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
