county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Oconee,Newry-Corinth,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Earles Grove,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Oconee,Ravenel,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Fair Play,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Friendship,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Oconee,Holly Springs,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Keowee,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Oconee,Long Creek,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Oconee,Mountain Rest,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Madison,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Bountyland,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Oakway,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Return,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Richland,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Salem,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Stamp Creek,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,New Hope,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Shiloh,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Oconee,South Union,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Oconee,Tamassee,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
