county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Fairfield,BLACKSTOCK,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,BLAIRS,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Fairfield,CENTERVILLE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,FEASTERVILLE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,GREENBRIER,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,GLADDEN GROVE,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Fairfield,JENKINSVILLE,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Fairfield,HOREB-GLENN,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,HICKORY RIDGE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,LEBANON,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Fairfield,MITFORD,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Fairfield,MONTICELLO,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Fairfield,NEW HOPE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,RIDGEWAY,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,SIMPSON,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,SOUTH WINNSBORO,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,WINNSBORO MILLS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,WINNSBORO NO. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,WINNSBORO NO. 2,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Fairfield,WHITE OAK,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Fairfield,WOODARD,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,DUTCHMANS CREEK,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Fairfield,BLACKSTOCK,President,,DEM,Joseph R Biden,21,1,20,0,0,0,0
Fairfield,BLAIRS,President,,DEM,Joseph R Biden,93,10,83,0,0,0,0
Fairfield,CENTERVILLE,President,,DEM,Joseph R Biden,18,1,16,0,1,0,0
Fairfield,FEASTERVILLE,President,,DEM,Joseph R Biden,49,2,47,0,0,0,0
Fairfield,GREENBRIER,President,,DEM,Joseph R Biden,301,82,218,0,1,0,0
Fairfield,GLADDEN GROVE,President,,DEM,Joseph R Biden,7,1,6,0,0,0,0
Fairfield,JENKINSVILLE,President,,DEM,Joseph R Biden,156,19,128,0,9,0,0
Fairfield,HOREB-GLENN,President,,DEM,Joseph R Biden,74,7,65,0,2,0,0
Fairfield,HICKORY RIDGE,President,,DEM,Joseph R Biden,167,35,132,0,0,0,0
Fairfield,LEBANON,President,,DEM,Joseph R Biden,103,28,71,0,4,0,0
Fairfield,MITFORD,President,,DEM,Joseph R Biden,85,7,78,0,0,0,0
Fairfield,MONTICELLO,President,,DEM,Joseph R Biden,107,8,99,0,0,0,0
Fairfield,NEW HOPE,President,,DEM,Joseph R Biden,8,3,5,0,0,0,0
Fairfield,RIDGEWAY,President,,DEM,Joseph R Biden,333,74,258,0,1,0,0
Fairfield,SIMPSON,President,,DEM,Joseph R Biden,137,22,114,0,1,0,0
Fairfield,SOUTH WINNSBORO,President,,DEM,Joseph R Biden,128,39,86,0,3,0,0
Fairfield,WINNSBORO MILLS,President,,DEM,Joseph R Biden,45,3,42,0,0,0,0
Fairfield,WINNSBORO NO. 1,President,,DEM,Joseph R Biden,213,53,158,0,2,0,0
Fairfield,WINNSBORO NO. 2,President,,DEM,Joseph R Biden,131,26,99,0,6,0,0
Fairfield,WHITE OAK,President,,DEM,Joseph R Biden,57,4,53,0,0,0,0
Fairfield,WOODARD,President,,DEM,Joseph R Biden,30,2,28,0,0,0,0
Fairfield,DUTCHMANS CREEK,President,,DEM,Joseph R Biden,89,11,78,0,0,0,0
Fairfield,Failsafe,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Fairfield,Provisional,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Fairfield,Failsafe Provisional,President,,DEM,Joseph R Biden,1,0,0,0,0,0,1
Fairfield,BLACKSTOCK,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,BLAIRS,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,CENTERVILLE,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Fairfield,FEASTERVILLE,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Fairfield,GREENBRIER,President,,DEM,Cory Booker - WITHDREW,1,1,0,0,0,0,0
Fairfield,GLADDEN GROVE,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,JENKINSVILLE,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Fairfield,HOREB-GLENN,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,HICKORY RIDGE,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,LEBANON,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Fairfield,MITFORD,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,MONTICELLO,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,NEW HOPE,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,RIDGEWAY,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,SIMPSON,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Fairfield,SOUTH WINNSBORO,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Fairfield,WINNSBORO MILLS,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Fairfield,WINNSBORO NO. 1,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
