county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Cherokee,Allens,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Cherokee,Alma Mill,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Cherokee,Antioch and Kings Creek,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Cherokee,Ashworth,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Cherokee,Blacksburg Ward No. 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Cherokee,Blacksburg Ward No. 2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Cherokee,Draytonville,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Cherokee,Ezells and Butler,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Cherokee,Gaffney Ward No. 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Cherokee,Gaffney Ward No. 2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Cherokee,Gaffney Ward No. 3,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Cherokee,Gaffney Ward No. 4,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Cherokee,Gaffney Ward No. 5,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Cherokee,Gaffney Ward No. 6,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Cherokee,Grassy Pond,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Cherokee,Goucher and Thicketty,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Cherokee,Holly Grove-Buffalo,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Cherokee,Limestone Mill,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Cherokee,Littlejohn's and Sarratt's,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Cherokee,Macedonia,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
