county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Sumter,REMBERT,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,HORATIO,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,HILLCREST,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,OAKLAND PLANTATION 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,DALZELL 1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Sumter,DALZELL 2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,OSWEGO,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,MAYESVILLE,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Sumter,SALEM,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,OAKLAND PLANTATION 2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,MCCRAYS MILL 1,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,0,2
Sumter,ST.JOHN,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,MAYEWOOD,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,TURKEY CREEK,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Sumter,MULBERRY,STRAIGHT PARTY 1,,CON,Constitution,2,2,0,0,0,0,0
Sumter,SALTERSTOWN,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,FOLSOM PARK,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,1,1
Sumter,GREEN SWAMP,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Sumter,PALMETTO PARK,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,1,1
Sumter,BUNRS-DOWNS,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Sumter,SECOND MILL,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Sumter,SWAN LAKE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,MORRIS COLLEGE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,HAMPTON PARK,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Sumter,CROSSWELL,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,LORING,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,LEMIRA,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Sumter,MAGNOLIA-HARMONY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,STONE HILL,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,SOUTH RED BAY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,WILDER,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Sumter,POCOTALIGO 1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Sumter,SAVAGE-GLOVER,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,BATES,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,BIRNIE,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Sumter,SOUTH LIBERTY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,MILLWOOD,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,CAUSEWAY BRANCH 1,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,2,1
Sumter,MCCRAYS MILL 2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,SUMTER HIGH 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,SUNSET,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Sumter,DELAINE,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Sumter,CHERRYVALE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
