county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Williamsburg,BLACK RIVER,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Williamsburg,BLOOMINGVALE,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Williamsburg,CADES,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,CEDAR SWAMP,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,CENTRAL,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Williamsburg,EARLES,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Williamsburg,GREELEYVILLE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,HARMONY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,HEBRON,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,HEMINGWAY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,HENRY-POPLAR HILL,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,INDIANTOWN,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Williamsburg,KINGSTREE NO.1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,KINGSTREE NO.2,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,1,1
Williamsburg,KINGSTREE NO.3,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Williamsburg,KINGSTREE NO.4,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,LANE,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Williamsburg,MORRISVILLE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,MOUNT VERNON,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,NESMITH,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,PERGAMOS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,PINEY FOREST,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,SALTERS,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Williamsburg,SANDY BAY,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Williamsburg,SINGLETARY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,SUTTONS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,TRIO,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,MUDDY CREEK,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,Failsafe,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,Failsafe Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Williamsburg,BLACK RIVER,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,BLOOMINGVALE,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Williamsburg,CADES,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,CEDAR SWAMP,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,CENTRAL,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,EARLES,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,GREELEYVILLE,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Williamsburg,HARMONY,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,HEBRON,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,HEMINGWAY,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,HENRY-POPLAR HILL,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,INDIANTOWN,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,KINGSTREE NO.1,STRAIGHT PARTY 1,,GRN,Green,3,2,0,0,0,0,1
Williamsburg,KINGSTREE NO.2,STRAIGHT PARTY 1,,GRN,Green,1,1,0,0,0,0,0
Williamsburg,KINGSTREE NO.3,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Williamsburg,KINGSTREE NO.4,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,LANE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,MORRISVILLE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,MOUNT VERNON,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Williamsburg,NESMITH,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Williamsburg,PERGAMOS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,PINEY FOREST,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,1,0
Williamsburg,SALTERS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,SANDY BAY,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,SINGLETARY,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,SUTTONS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,TRIO,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Williamsburg,MUDDY CREEK,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,Failsafe,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Williamsburg,Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
