county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Anderson,Appleton-Equinox,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Barker's Creek-McAdams,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Belton,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Broadview,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Bishop's Branch,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Bowling Green,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Broadway,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Brushy Creek,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Cedar Grove,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Anderson,Centerville Station A,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Anderson,Chiquola Mill,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Concrete,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Craytonville,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Denver-Sandy Springs,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Edgewood Station A,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Anderson,Five Forks,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Flat Rock,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Fork No 1,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Anderson,Fork No 2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Friendship,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Gluck Mill,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Green Pond Station A,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Hall,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Anderson,Hammond School,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,High Point,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Homeland Park,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Honea Path,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Anderson,Hopewell,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Iva,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Anderson,Jackson Mill,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Anderson,La France,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Melton,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Mount Tabor,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Anderson,Mountain Creek,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Neal's Creek,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Anderson,North Pointe,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Anderson,Pelzer,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Pendleton,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Piedmont,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Piercetown,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Rock Mill,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Rock Spring,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Anderson,Shirley's Store,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Simpsonville,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Anderson,Starr,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Three and Twenty,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Toney Creek,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Anderson,Townville,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Anderson,Town Creek,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Anderson,West Pelzer,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
