county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Anderson,Appleton-Equinox,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Barker's Creek-McAdams,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Belton,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Broadview,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Bishop's Branch,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Bowling Green,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Broadway,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Brushy Creek,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Cedar Grove,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Anderson,Centerville Station A,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Anderson,Chiquola Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Concrete,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Craytonville,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Denver-Sandy Springs,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Edgewood Station A,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Five Forks,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Flat Rock,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Fork No 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Fork No 2,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Anderson,Friendship,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Gluck Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Green Pond Station A,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Anderson,Hall,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Hammond School,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,High Point,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Homeland Park,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Honea Path,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Hopewell,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Iva,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Jackson Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,La France,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Melton,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Mount Tabor,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Mountain Creek,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Neal's Creek,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,North Pointe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Pelzer,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Pendleton,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Piedmont,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Piercetown,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Rock Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Rock Spring,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Anderson,Shirley's Store,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Simpsonville,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Anderson,Starr,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Three and Twenty,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Anderson,Toney Creek,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Townville,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Town Creek,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,West Pelzer,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,West Savannah,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,White Plains,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Williamston,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Williamston Mill,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Wright's School,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Anderson 1/1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Anderson 1/2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Anderson,Anderson 2/1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
