county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Barnwell,BARNWELL 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,BARNWELL 2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Barnwell,BARNWELL 3,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,0,2
Barnwell,BARNWELL 4,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,ELKO,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,FRIENDSHIP,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,KLINE,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,1,0
Barnwell,HEALING SPRINGS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,HILDA,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,SNELLING,STRAIGHT PARTY 1,,CON,Constitution,3,2,0,0,0,0,1
Barnwell,WILLISTON 1,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,1,1
Barnwell,WILLISTON 2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,Failsafe,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,BARNWELL 2,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,BARNWELL 3,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,BARNWELL 4,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Barnwell,BLACKVILLE 1,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 2,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,ELKO,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,FRIENDSHIP,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,KLINE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,HEALING SPRINGS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,HILDA,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,SNELLING,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,1,0
Barnwell,WILLISTON 1,STRAIGHT PARTY 1,,GRN,Green,1,1,0,0,0,0,0
Barnwell,WILLISTON 2,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,Failsafe,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,STRAIGHT PARTY 1,,REP,Republican,151,77,0,0,0,17,57
Barnwell,BARNWELL 2,STRAIGHT PARTY 1,,REP,Republican,459,302,0,0,0,25,132
Barnwell,BARNWELL 3,STRAIGHT PARTY 1,,REP,Republican,490,300,0,0,0,25,165
Barnwell,BARNWELL 4,STRAIGHT PARTY 1,,REP,Republican,230,142,0,0,0,9,79
Barnwell,BLACKVILLE 1,STRAIGHT PARTY 1,,REP,Republican,157,63,0,0,0,10,84
Barnwell,BLACKVILLE 2,STRAIGHT PARTY 1,,REP,Republican,81,37,0,0,0,5,39
Barnwell,ELKO,STRAIGHT PARTY 1,,REP,Republican,164,43,0,0,0,9,112
Barnwell,FRIENDSHIP,STRAIGHT PARTY 1,,REP,Republican,336,95,0,0,0,3,238
Barnwell,KLINE,STRAIGHT PARTY 1,,REP,Republican,164,51,0,0,0,3,110
Barnwell,HEALING SPRINGS,STRAIGHT PARTY 1,,REP,Republican,116,41,0,0,0,6,69
Barnwell,HILDA,STRAIGHT PARTY 1,,REP,Republican,425,123,0,0,0,11,291
Barnwell,SNELLING,STRAIGHT PARTY 1,,REP,Republican,336,118,0,0,0,12,206
Barnwell,WILLISTON 1,STRAIGHT PARTY 1,,REP,Republican,220,54,0,0,0,9,157
Barnwell,WILLISTON 2,STRAIGHT PARTY 1,,REP,Republican,181,56,0,0,0,14,111
Barnwell,WILLISTON 3,STRAIGHT PARTY 1,,REP,Republican,244,88,0,0,0,11,145
Barnwell,Failsafe,STRAIGHT PARTY 1,,REP,Republican,5,0,0,0,5,0,0
Barnwell,Provisional,STRAIGHT PARTY 1,,REP,Republican,2,0,0,2,0,0,0
Barnwell,Failsafe Provisional,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,BARNWELL 2,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,BARNWELL 3,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,BARNWELL 4,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 1,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 2,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,ELKO,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,FRIENDSHIP,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,KLINE,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,HEALING SPRINGS,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,HILDA,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,SNELLING,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,WILLISTON 1,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,WILLISTON 2,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,Failsafe,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,Provisional,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,Failsafe Provisional,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Barnwell,BARNWELL 1,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Barnwell,BARNWELL 2,STRAIGHT PARTY 1,,LIB,Libertarian,1,1,0,0,0,0,0
Barnwell,BARNWELL 3,STRAIGHT PARTY 1,,LIB,Libertarian,5,2,0,0,0,1,2
Barnwell,BARNWELL 4,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Barnwell,BLACKVILLE 1,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,BLACKVILLE 2,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Barnwell,ELKO,STRAIGHT PARTY 1,,LIB,Libertarian,1,1,0,0,0,0,0
Barnwell,FRIENDSHIP,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Barnwell,KLINE,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,HEALING SPRINGS,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,HILDA,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,SNELLING,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Barnwell,WILLISTON 1,STRAIGHT PARTY 1,,LIB,Libertarian,3,1,0,0,0,1,1
Barnwell,WILLISTON 2,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,WILLISTON 3,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,Failsafe,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Barnwell,Provisional,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
