county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Georgetown,ANDREWS,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Georgetown,ANDREWS OUTSIDE,President,,DEM,Michael Bennet - WITHDREW,3,0,3,0,0,0,0
Georgetown,BETHEL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,BLACK RIVER,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,BROWN'S FERRY,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Georgetown,CARVER'S BAY,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,LAMBERT TOWN,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,CHOPPEE,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Georgetown,DREAM KEEPERS,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Georgetown,FOLLY GROVE,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Georgetown,GEORGETOWN NO. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,GEORGETOWN NO. 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,GEORGETOWN NO. 4,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Georgetown,GEORGETOWN NO. 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,PEE DEE,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Georgetown,KENSINGTON,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,MURRELL'S INLET NO. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,MURRELL'S INLET NO. 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,MURRELL'S INLET NO. 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,MURRELL'S INLET NO. 4,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Georgetown,MYERSVILLE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,PAWLEY'S ISLAND NO. 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,PAWLEY'S ISLAND NO. 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,PAWLEY'S ISLAND NO. 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,PAWLEY'S ISLAND NO. 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,PAWLEY'S ISLAND NO. 5,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,PENNY ROYAL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,PLANTERSVILLE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,PLEASANT HILL,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Georgetown,POTATO BED FERRY,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,SAMPIT,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,SANTEE,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Georgetown,SPRING GULLY,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Georgetown,WINYAH BAY,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Georgetown,ANDREWS,President,,DEM,Joseph R Biden,226,25,200,0,1,0,0
Georgetown,ANDREWS OUTSIDE,President,,DEM,Joseph R Biden,116,5,111,0,0,0,0
Georgetown,BETHEL,President,,DEM,Joseph R Biden,20,1,19,0,0,0,0
Georgetown,BLACK RIVER,President,,DEM,Joseph R Biden,85,18,67,0,0,0,0
Georgetown,BROWN'S FERRY,President,,DEM,Joseph R Biden,408,38,368,0,2,0,0
Georgetown,CARVER'S BAY,President,,DEM,Joseph R Biden,16,3,13,0,0,0,0
Georgetown,LAMBERT TOWN,President,,DEM,Joseph R Biden,20,1,19,0,0,0,0
Georgetown,CHOPPEE,President,,DEM,Joseph R Biden,159,19,140,0,0,0,0
Georgetown,DREAM KEEPERS,President,,DEM,Joseph R Biden,192,47,144,0,1,0,0
Georgetown,FOLLY GROVE,President,,DEM,Joseph R Biden,53,14,38,0,1,0,0
Georgetown,GEORGETOWN NO. 1,President,,DEM,Joseph R Biden,129,42,86,0,1,0,0
Georgetown,GEORGETOWN NO. 3,President,,DEM,Joseph R Biden,189,50,139,0,0,0,0
Georgetown,GEORGETOWN NO. 4,President,,DEM,Joseph R Biden,48,10,38,0,0,0,0
Georgetown,GEORGETOWN NO. 5,President,,DEM,Joseph R Biden,113,19,94,0,0,0,0
Georgetown,PEE DEE,President,,DEM,Joseph R Biden,86,2,83,0,1,0,0
Georgetown,KENSINGTON,President,,DEM,Joseph R Biden,82,18,64,0,0,0,0
Georgetown,MURRELL'S INLET NO. 1,President,,DEM,Joseph R Biden,207,16,188,0,3,0,0
Georgetown,MURRELL'S INLET NO. 2,President,,DEM,Joseph R Biden,157,8,146,0,3,0,0
Georgetown,MURRELL'S INLET NO. 3,President,,DEM,Joseph R Biden,45,11,30,0,4,0,0
Georgetown,MURRELL'S INLET NO. 4,President,,DEM,Joseph R Biden,63,5,56,0,2,0,0
Georgetown,MYERSVILLE,President,,DEM,Joseph R Biden,123,5,118,0,0,0,0
Georgetown,PAWLEY'S ISLAND NO. 1,President,,DEM,Joseph R Biden,255,33,219,0,3,0,0
Georgetown,PAWLEY'S ISLAND NO. 2,President,,DEM,Joseph R Biden,319,62,250,0,7,0,0
Georgetown,PAWLEY'S ISLAND NO. 3,President,,DEM,Joseph R Biden,191,28,161,0,2,0,0
Georgetown,PAWLEY'S ISLAND NO. 4,President,,DEM,Joseph R Biden,173,40,133,0,0,0,0
Georgetown,PAWLEY'S ISLAND NO. 5,President,,DEM,Joseph R Biden,262,73,184,0,5,0,0
Georgetown,PENNY ROYAL,President,,DEM,Joseph R Biden,62,19,41,0,2,0,0
Georgetown,PLANTERSVILLE,President,,DEM,Joseph R Biden,137,11,125,0,1,0,0
Georgetown,PLEASANT HILL,President,,DEM,Joseph R Biden,82,19,63,0,0,0,0
Georgetown,POTATO BED FERRY,President,,DEM,Joseph R Biden,70,2,68,0,0,0,0
Georgetown,SAMPIT,President,,DEM,Joseph R Biden,193,40,151,0,2,0,0
Georgetown,SANTEE,President,,DEM,Joseph R Biden,262,51,210,0,1,0,0
Georgetown,SPRING GULLY,President,,DEM,Joseph R Biden,169,42,126,0,1,0,0
Georgetown,WINYAH BAY,President,,DEM,Joseph R Biden,69,13,56,0,0,0,0
Georgetown,Failsafe,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Georgetown,Provisional,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Georgetown,Failsafe Provisional,President,,DEM,Joseph R Biden,0,0,0,0,0,0,0
Georgetown,ANDREWS,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Georgetown,ANDREWS OUTSIDE,President,,DEM,Cory Booker - WITHDREW,2,0,2,0,0,0,0
Georgetown,BETHEL,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Georgetown,BLACK RIVER,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Georgetown,BROWN'S FERRY,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Georgetown,CARVER'S BAY,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Georgetown,LAMBERT TOWN,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Georgetown,CHOPPEE,President,,DEM,Cory Booker - WITHDREW,1,1,0,0,0,0,0
Georgetown,DREAM KEEPERS,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Georgetown,FOLLY GROVE,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Georgetown,GEORGETOWN NO. 1,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Georgetown,GEORGETOWN NO. 3,President,,DEM,Cory Booker - WITHDREW,1,0,1,0,0,0,0
Georgetown,GEORGETOWN NO. 4,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Georgetown,GEORGETOWN NO. 5,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Georgetown,PEE DEE,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
Georgetown,KENSINGTON,President,,DEM,Cory Booker - WITHDREW,0,0,0,0,0,0,0
