county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Jasper,COOSAWHATCHIE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,GILLISONVILLE,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Jasper,GRAHAMVILLE 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,GRAHAMVILLE 2,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Jasper,GRAYS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,HARDEEVILLE 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,HARDEEVILLE 2,President,,DEM,Michael Bennet - WITHDREW,2,1,1,0,0,0,0
Jasper,LEVY,President,,DEM,Michael Bennet - WITHDREW,3,0,3,0,0,0,0
Jasper,OAKATIE,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Jasper,PINELAND,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Jasper,RIDGELAND 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,RIDGELAND 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,TILLMAN,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,RIDGELAND 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,SUN CITY,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Jasper,Failsafe,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,Failsafe Provisional,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Jasper,COOSAWHATCHIE,President,,DEM,Joseph R Biden,38,5,29,0,4,0,0
Jasper,GILLISONVILLE,President,,DEM,Joseph R Biden,62,16,45,0,1,0,0
Jasper,GRAHAMVILLE 1,President,,DEM,Joseph R Biden,98,28,66,0,4,0,0
Jasper,GRAHAMVILLE 2,President,,DEM,Joseph R Biden,243,76,166,0,1,0,0
