county,precinct,office,district,party,candidate,votes,in-person_absentee,election_day,provisional,absentee_by_mail,failsafe,failsafe_provisional
Berkeley,ALVIN,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Berkeley,BETHERA,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,BONNEAU,President,,DEM,Michael Bennet - WITHDREW,1,1,0,0,0,0,0
Berkeley,BONNEAU BEACH,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Berkeley,CENTRAL,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,CAINHOY,President,,DEM,Michael Bennet - WITHDREW,2,0,2,0,0,0,0
Berkeley,CARNES CROSS ROADS 1,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Berkeley,CARNES CROSS ROADS 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,CORDESVILLE,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,CROSS,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,DANIEL ISLAND 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,DANIEL ISLAND 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,DEVON FOREST 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,DEVON FOREST 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,EADYTOWN,President,,DEM,Michael Bennet - WITHDREW,1,0,1,0,0,0,0
Berkeley,HANAHAN 1,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,HANAHAN 2,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,HANAHAN 3,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,HANAHAN 4,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,HILTON CROSS RD,President,,DEM,Michael Bennet - WITHDREW,2,1,1,0,0,0,0
Berkeley,HUGER,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,JAMESTOWN,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
Berkeley,LEBANON,President,,DEM,Michael Bennet - WITHDREW,0,0,0,0,0,0,0
