county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Colleton,BELLS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,CANADYS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,COTTAGEVILLE,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,EDISTO,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,GREEN POND,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,HENDERSONVILLE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,HORSE PEN,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,HUDSON MILL,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,JACKSONBORO,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,MAPLE CANE,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Colleton,MASHAWVILLE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,PEEPLES,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,PETITS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,PENIEL,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,RITTER,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,ROUND O,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Colleton,RICE PATCH,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,RUFFIN,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Colleton,SIDNEYS,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Colleton,STOKES,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,SNIDERS,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,Walterboro No. 1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,Walterboro No. 2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,Walterboro No. 3,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,Walterboro No. 4,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Colleton,WILLIAMS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,WOLF CREEK,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,EDISTO BEACH,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,Walterboro No. 5,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Colleton,ASHTON-LODGE,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,BEREA-SMOAKS,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Colleton,Walterboro No. 6,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Colleton,Failsafe,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,Failsafe Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Colleton,BELLS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,CANADYS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,COTTAGEVILLE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,EDISTO,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,GREEN POND,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,HENDERSONVILLE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,HORSE PEN,STRAIGHT PARTY 1,,GRN,Green,3,0,0,0,0,2,1
Colleton,HUDSON MILL,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,JACKSONBORO,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,MAPLE CANE,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Colleton,MASHAWVILLE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,PEEPLES,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,PETITS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,PENIEL,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,RITTER,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,ROUND O,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,RICE PATCH,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,RUFFIN,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,SIDNEYS,STRAIGHT PARTY 1,,GRN,Green,2,1,0,0,0,0,1
Colleton,STOKES,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,SNIDERS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,Walterboro No. 1,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Colleton,Walterboro No. 2,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,Walterboro No. 3,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,Walterboro No. 4,STRAIGHT PARTY 1,,GRN,Green,2,1,0,0,0,0,1
Colleton,WILLIAMS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,WOLF CREEK,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
