county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Horry,ADRIAN,STRAIGHT PARTY 1,,CON,Constitution,4,2,0,0,0,0,2
Horry,ALLSBROOK,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Horry,ATLANTIC BEACH,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,AYNOR,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,BAYBORO-GURLEY,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,BROOKSVILLE #1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,BROWNWAY,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,BURGESS #1,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,1,1
Horry,BURGESS #2,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,0,2
Horry,CAROLINA FOREST #1,STRAIGHT PARTY 1,,CON,Constitution,7,2,0,0,0,1,4
Horry,CAROLINA FOREST #2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,CEDAR GROVE,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Horry,CHERRY GROVE #1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,CHERRY GROVE #2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,COASTAL CAROLINA,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,COASTAL LANE #1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,COASTAL LANE #2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,COOL SPRINGS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,CRESENT,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,DAISY,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Horry,DEERFIELD,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,DOGBLUFF,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,DOGWOOD,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,DUNES #1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,DUNES #2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,DUNES #3,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,EAST CONWAY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,EAST LORIS,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,EBENEZER,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,EMERALD FOREST #1,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,EMERALD FOREST #2,STRAIGHT PARTY 1,,CON,Constitution,5,2,0,0,0,3,0
Horry,EMERALD FOREST #3,STRAIGHT PARTY 1,,CON,Constitution,3,2,0,0,0,0,1
Horry,ENTERPRISE,STRAIGHT PARTY 1,,CON,Constitution,4,0,0,0,0,1,3
Horry,FORESTBROOK,STRAIGHT PARTY 1,,CON,Constitution,4,1,0,0,0,1,2
Horry,FOUR MILE,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,GALLIVANTS FERRY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,GARDEN CITY #1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Horry,GARDEN CITY #2,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,2,0
Horry,GARDEN CITY #3,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,GARDEN CITY #4,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,GLENNS BAY,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Horry,GREEN SEA,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,HICKORY GROVE,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,HICKORY HILL,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,HOMEWOOD,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,HORRY,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Horry,INLAND,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,JACKSON BLUFF,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,JAMESTOWN,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,JERIGANS CROSSROADS,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,JET PORT #1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,JET PORT #2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,JORDANVILLE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,JOYNER SWAMP,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,JUNIPER BAY,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,LAKE PARK #1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,LEON,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Horry,LITTLE RIVER #1,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,2,0
Horry,LITTLE RIVER #2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,LITTLE RIVER #3,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Horry,LIVE OAK,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,MAPLE,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,MARLOWE #1,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,METHODIST-MILL SWAMP,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,MT. OLIVE,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,MT. VERNON,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,MYRTLE TRACE,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,MYRTLEWOOD #1,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Horry,MYRTLEWOOD #2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,MYRTLEWOOD #3,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,NIXONS XROADS #1,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,1,0
Horry,NIXONS XROADS #2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,NORTH CONWAY #1,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,NORTH CONWAY #2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,OCEAN DRIVE #1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,OCEAN DRIVE #2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Horry,OCEAN FOREST #1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,OCEAN FOREST #2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Horry,OCEAN FOREST #3,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Horry,PALMETTO BAYS,STRAIGHT PARTY 1,,CON,Constitution,2,0,0,0,0,0,2
Horry,PAWLEYS SWAMP,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,PLEASANT VIEW,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,POPLAR HILL,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,PORT HARRELSON,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Horry,RACEPATH #1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,RACEPATH #2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,RED BLUFF,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,RED HILL #1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,RED HILL #2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,SALEM,STRAIGHT PARTY 1,,CON,Constitution,4,3,0,0,0,0,1
Horry,SEA OATS #1,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,1,0
Horry,SEA OATS #2,STRAIGHT PARTY 1,,CON,Constitution,3,1,0,0,0,0,2
Horry,SEA WINDS,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Horry,SHELL,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,SOCASTEE #1,STRAIGHT PARTY 1,,CON,Constitution,4,0,0,0,0,0,4
Horry,SOCASTEE #2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,SOCASTEE #3,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Horry,SOCASTEE #4,STRAIGHT PARTY 1,,CON,Constitution,3,2,0,0,0,0,1
Horry,SPRING BRANCH,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,SURFSIDE #1,STRAIGHT PARTY 1,,CON,Constitution,3,0,0,0,0,0,3
Horry,SURFSIDE #2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,SURFSIDE #3,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Horry,SURFSIDE #4,STRAIGHT PARTY 1,,CON,Constitution,2,2,0,0,0,0,0
