county,precinct,office,district,party,candidate,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Edgefield,Edgefield No.1,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Edgefield,Edgefield No.2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Edgefield,Johnston No.1,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Edgefield,Johnston No.2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Edgefield,Trenton No.1,STRAIGHT PARTY 1,,CON,Constitution,2,1,0,0,0,0,1
Edgefield,Merriweather No.1,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,1,0
Edgefield,Westside,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Edgefield,Harmony,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Edgefield,North Side,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Edgefield,Brunson,STRAIGHT PARTY 1,,CON,Constitution,1,1,0,0,0,0,0
Edgefield,Merriweather No.2,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Edgefield,Trenton No.2,STRAIGHT PARTY 1,,CON,Constitution,1,0,0,0,0,0,1
Edgefield,Failsafe,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Edgefield,Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,STRAIGHT PARTY 1,,CON,Constitution,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,Edgefield No.2,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Edgefield,Johnston No.1,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,Johnston No.2,STRAIGHT PARTY 1,,GRN,Green,2,1,0,0,0,1,0
Edgefield,Trenton No.1,STRAIGHT PARTY 1,,GRN,Green,2,1,0,0,0,0,1
Edgefield,Merriweather No.1,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Edgefield,Westside,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,Harmony,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,North Side,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,Brunson,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,Merriweather No.2,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,Trenton No.2,STRAIGHT PARTY 1,,GRN,Green,1,1,0,0,0,0,0
Edgefield,Failsafe,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,STRAIGHT PARTY 1,,REP,Republican,239,104,0,0,0,10,125
Edgefield,Edgefield No.2,STRAIGHT PARTY 1,,REP,Republican,408,195,0,0,0,26,187
Edgefield,Johnston No.1,STRAIGHT PARTY 1,,REP,Republican,218,78,0,0,0,16,124
Edgefield,Johnston No.2,STRAIGHT PARTY 1,,REP,Republican,235,78,0,0,0,9,148
Edgefield,Trenton No.1,STRAIGHT PARTY 1,,REP,Republican,283,105,0,0,0,15,163
Edgefield,Merriweather No.1,STRAIGHT PARTY 1,,REP,Republican,1275,518,0,0,0,111,646
Edgefield,Westside,STRAIGHT PARTY 1,,REP,Republican,410,156,0,0,0,16,238
Edgefield,Harmony,STRAIGHT PARTY 1,,REP,Republican,284,120,0,0,0,8,156
Edgefield,North Side,STRAIGHT PARTY 1,,REP,Republican,80,15,0,0,0,6,59
Edgefield,Brunson,STRAIGHT PARTY 1,,REP,Republican,108,38,0,0,0,11,59
Edgefield,Merriweather No.2,STRAIGHT PARTY 1,,REP,Republican,1373,658,0,0,0,70,645
Edgefield,Trenton No.2,STRAIGHT PARTY 1,,REP,Republican,405,157,0,0,0,33,215
Edgefield,Failsafe,STRAIGHT PARTY 1,,REP,Republican,1,0,0,0,1,0,0
Edgefield,Provisional,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Edgefield No.2,STRAIGHT PARTY 1,,ALN,Alliance,1,0,0,0,0,0,1
Edgefield,Johnston No.1,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Johnston No.2,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Trenton No.1,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Merriweather No.1,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Westside,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Harmony,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,North Side,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Brunson,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Merriweather No.2,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Trenton No.2,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Failsafe,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Provisional,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Edgefield,Edgefield No.2,STRAIGHT PARTY 1,,LIB,Libertarian,6,5,0,0,0,1,0
Edgefield,Johnston No.1,STRAIGHT PARTY 1,,LIB,Libertarian,2,1,0,0,0,0,1
Edgefield,Johnston No.2,STRAIGHT PARTY 1,,LIB,Libertarian,2,0,0,0,0,1,1
Edgefield,Trenton No.1,STRAIGHT PARTY 1,,LIB,Libertarian,2,2,0,0,0,0,0
Edgefield,Merriweather No.1,STRAIGHT PARTY 1,,LIB,Libertarian,7,3,0,0,0,0,4
Edgefield,Westside,STRAIGHT PARTY 1,,LIB,Libertarian,2,1,0,0,0,0,1
Edgefield,Harmony,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Edgefield,North Side,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Edgefield,Brunson,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Edgefield,Merriweather No.2,STRAIGHT PARTY 1,,LIB,Libertarian,4,0,0,0,0,0,4
Edgefield,Trenton No.2,STRAIGHT PARTY 1,,LIB,Libertarian,4,2,0,0,0,0,2
Edgefield,Failsafe,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Edgefield,Provisional,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,STRAIGHT PARTY 1,,DEM,Democratic,169,83,0,0,0,26,60
Edgefield,Edgefield No.2,STRAIGHT PARTY 1,,DEM,Democratic,502,262,0,0,0,77,163
Edgefield,Johnston No.1,STRAIGHT PARTY 1,,DEM,Democratic,476,173,0,0,0,76,227
Edgefield,Johnston No.2,STRAIGHT PARTY 1,,DEM,Democratic,378,159,0,0,0,59,160
Edgefield,Trenton No.1,STRAIGHT PARTY 1,,DEM,Democratic,312,166,0,0,0,25,121
Edgefield,Merriweather No.1,STRAIGHT PARTY 1,,DEM,Democratic,262,112,0,0,0,44,106
Edgefield,Westside,STRAIGHT PARTY 1,,DEM,Democratic,25,12,0,0,0,4,9
Edgefield,Harmony,STRAIGHT PARTY 1,,DEM,Democratic,104,55,0,0,0,24,25
Edgefield,North Side,STRAIGHT PARTY 1,,DEM,Democratic,156,43,0,0,0,19,94
Edgefield,Brunson,STRAIGHT PARTY 1,,DEM,Democratic,206,113,0,0,0,34,59
Edgefield,Merriweather No.2,STRAIGHT PARTY 1,,DEM,Democratic,335,187,0,0,0,57,91
Edgefield,Trenton No.2,STRAIGHT PARTY 1,,DEM,Democratic,693,359,0,0,0,86,248
Edgefield,Failsafe,STRAIGHT PARTY 1,,DEM,Democratic,0,0,0,0,0,0,0
Edgefield,Provisional,STRAIGHT PARTY 1,,DEM,Democratic,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,STRAIGHT PARTY 1,,DEM,Democratic,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,President,,GRN,Howie Hawkins | Angela Walker,2,1,0,0,0,0,1
Edgefield,Edgefield No.2,President,,GRN,Howie Hawkins | Angela Walker,5,1,0,0,0,0,4
Edgefield,Johnston No.1,President,,GRN,Howie Hawkins | Angela Walker,3,1,0,0,0,0,2
Edgefield,Johnston No.2,President,,GRN,Howie Hawkins | Angela Walker,3,1,0,0,0,0,2
Edgefield,Trenton No.1,President,,GRN,Howie Hawkins | Angela Walker,4,2,0,0,0,1,1
Edgefield,Merriweather No.1,President,,GRN,Howie Hawkins | Angela Walker,4,1,0,0,0,1,2
Edgefield,Westside,President,,GRN,Howie Hawkins | Angela Walker,0,0,0,0,0,0,0
Edgefield,Harmony,President,,GRN,Howie Hawkins | Angela Walker,1,1,0,0,0,0,0
Edgefield,North Side,President,,GRN,Howie Hawkins | Angela Walker,2,0,0,0,0,0,2
