county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Laurens,LAURENS 1,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Laurens,LAURENS 2,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Laurens,LAURENS 3,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Laurens,LAURENS 4,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,1,0,6
Laurens,LAURENS 5,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,1,0,0,0,8
Laurens,LAURENS 6,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Laurens,BAILEY,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Laurens,TRINITY RIDGE,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Laurens,WATTSVILLE,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,1,0,6
Laurens,BARKSDALE-NARINE,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Laurens,MADDENS,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Laurens,CLINTON 1,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,1,0,8
Laurens,CLINTON 2,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,3,0,5
Laurens,JOANNA,STRAIGHT PARTY 1,,UNC,United Citizens,14,0,1,0,0,0,13
Laurens,LYDIA MILL,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Laurens,MOUNTVILLE,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Laurens,CLINTON 3,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,0,0,7
Laurens,JONES,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Laurens,OWINGS,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Laurens,GRAY COURT,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Laurens,GREENPOND,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Laurens,COOKS,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Laurens,YOUNGS,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Laurens,ORA-LANFORD,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Laurens,LONG BRANCH,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Laurens,CROSS HILL,STRAIGHT PARTY 1,,UNC,United Citizens,11,0,0,0,0,0,11
Laurens,WATERLOO,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Laurens,MARTINS-POPLAR SPRINGS,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Laurens,EKOM,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Laurens,MOUNT OLIVE,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Laurens,HICKORY TAVERN,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Laurens,CLINTON MILL,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Laurens,BREWERTON-PRINCETON,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Laurens,Failsafe,STRAIGHT PARTY 1,,UNC,United Citizens,1,1,0,0,0,0,0
Laurens,Provisional,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Laurens,Failsafe Provisional,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,1,0,0,0
Laurens,LAURENS 1,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,LAURENS 2,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,LAURENS 3,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,LAURENS 4,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,LAURENS 5,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,LAURENS 6,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,1,0,1
Laurens,BAILEY,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,TRINITY RIDGE,STRAIGHT PARTY 1,,GRN,Green,3,0,0,0,1,0,2
Laurens,WATTSVILLE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,BARKSDALE-NARINE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,MADDENS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,CLINTON 1,STRAIGHT PARTY 1,,GRN,Green,3,0,0,0,2,0,1
Laurens,CLINTON 2,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Laurens,JOANNA,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Laurens,LYDIA MILL,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,MOUNTVILLE,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Laurens,CLINTON 3,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,JONES,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,OWINGS,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Laurens,GRAY COURT,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Laurens,GREENPOND,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,COOKS,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Laurens,YOUNGS,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Laurens,ORA-LANFORD,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,LONG BRANCH,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Laurens,CROSS HILL,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Laurens,WATERLOO,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Laurens,MARTINS-POPLAR SPRINGS,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Laurens,EKOM,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Laurens,MOUNT OLIVE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,HICKORY TAVERN,STRAIGHT PARTY 1,,GRN,Green,4,0,0,0,0,0,4
Laurens,CLINTON MILL,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,BREWERTON-PRINCETON,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,Failsafe,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,Failsafe Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Laurens,LAURENS 1,STRAIGHT PARTY 1,,REP,Republican,62,0,2,0,21,0,39
Laurens,LAURENS 2,STRAIGHT PARTY 1,,REP,Republican,21,0,0,0,4,0,17
Laurens,LAURENS 3,STRAIGHT PARTY 1,,REP,Republican,101,0,4,0,15,0,82
Laurens,LAURENS 4,STRAIGHT PARTY 1,,REP,Republican,44,0,1,0,5,0,38
Laurens,LAURENS 5,STRAIGHT PARTY 1,,REP,Republican,252,0,11,0,60,0,181
Laurens,LAURENS 6,STRAIGHT PARTY 1,,REP,Republican,199,0,7,0,72,0,120
Laurens,BAILEY,STRAIGHT PARTY 1,,REP,Republican,199,0,3,0,33,0,163
