county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Orangeburg,ORANGEBURG WD 1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,3,0,3
Orangeburg,ORANGEBURG WD 2,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Orangeburg,ORANGEBURG WD 3,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,3,0,5
Orangeburg,ORANGEBURG WD 4,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Orangeburg,ORANGEBURG WD 5,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Orangeburg,ORANGEBURG WD 6,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Orangeburg,ORNAGEBURG WD 7,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,3,0,2
Orangeburg,ORANGEBURG WD 8,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Orangeburg,ORANGEBURG WD 9,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Orangeburg,ORANGEBURG WD 10,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Orangeburg,SUBURBAN 1,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Orangeburg,SUBURBAN 2,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Orangeburg,SUBURBAN 3,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Orangeburg,SUBURBAN 4,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Orangeburg,SUBURBAN 5,STRAIGHT PARTY 1,,UNC,United Citizens,13,0,0,0,1,0,12
Orangeburg,SUBURBAN 6,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Orangeburg,SUBURBAN 7,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,3,0,5
Orangeburg,SUBURBAN 8,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Orangeburg,SUBURBAN 9,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,0,0,4,0,6
Orangeburg,BETHEL,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Orangeburg,BOWMAN 1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Orangeburg,BOWMAN 2,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Orangeburg,BRANCHVILLE 1,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Orangeburg,BRANCHVILLE 2,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Orangeburg,BROOKDALE,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,0,0,2,0,8
Orangeburg,COPE,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Orangeburg,CORDOVA 1,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,0,0,3,0,7
Orangeburg,EDISTO,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Orangeburg,ELLOREE 1,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,1,0,0,0,1
Orangeburg,EUTAWVILLE 1,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Orangeburg,EUTAWVILLE 2,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,2,0,6
Orangeburg,FOUR HOLES,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Orangeburg,HOLLY HILL 2,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
