county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Colleton,BELLS,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Colleton,CANADYS,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Colleton,COTTAGEVILLE,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Colleton,EDISTO,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Colleton,GREEN POND,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,3,0,2
Colleton,HENDERSONVILLE,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,2,0,5
Colleton,HORSE PEN,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,2,0,1
Colleton,HUDSON MILL,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Colleton,JACKSONBORO,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Colleton,MAPLE CANE,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Colleton,MASHAWVILLE,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Colleton,PEEPLES,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Colleton,PETITS,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Colleton,PENIEL,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,2,0,6
Colleton,RITTER,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Colleton,ROUND O,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,3,0,2,0,0
Colleton,RICE PATCH,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Colleton,RUFFIN,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Colleton,SIDNEYS,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Colleton,STOKES,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,SNIDERS,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Colleton,Walterboro No. 1,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,3,0,6
Colleton,Walterboro No. 2,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,5,0,4
Colleton,Walterboro No. 3,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,3,0,3
Colleton,Walterboro No. 4,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Colleton,WILLIAMS,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Colleton,WOLF CREEK,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Colleton,Edisto Beach,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,Walterboro No. 5,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Colleton,ASHTON-LODGE,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Colleton,BEREA-SMOAKS,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Colleton,Walterboro No. 6,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Colleton,Failsafe,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,Provisional,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,Failsafe Provisional,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Colleton,BELLS,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Colleton,CANADYS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,COTTAGEVILLE,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Colleton,EDISTO,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,GREEN POND,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,HENDERSONVILLE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,HORSE PEN,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,1,0,0
Colleton,HUDSON MILL,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,1,0,0
Colleton,JACKSONBORO,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Colleton,MAPLE CANE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,MASHAWVILLE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,PEEPLES,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,PETITS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,PENIEL,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,1,0,0
Colleton,RITTER,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Colleton,ROUND O,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Colleton,RICE PATCH,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,RUFFIN,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,SIDNEYS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,STOKES,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,SNIDERS,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,1,0,1
Colleton,Walterboro No. 1,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,0,0,2
Colleton,Walterboro No. 2,STRAIGHT PARTY 1,,GRN,Green,3,0,0,0,2,0,1
Colleton,Walterboro No. 3,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,Walterboro No. 4,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,WILLIAMS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,WOLF CREEK,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,Edisto Beach,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,Walterboro No. 5,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,ASHTON-LODGE,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,BEREA-SMOAKS,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,Walterboro No. 6,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,1,0,1
Colleton,Failsafe,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,Failsafe Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Colleton,BELLS,STRAIGHT PARTY 1,,REP,Republican,53,0,0,0,9,0,44
Colleton,CANADYS,STRAIGHT PARTY 1,,REP,Republican,102,0,1,0,19,0,82
Colleton,COTTAGEVILLE,STRAIGHT PARTY 1,,REP,Republican,312,0,9,0,70,0,233
Colleton,EDISTO,STRAIGHT PARTY 1,,REP,Republican,36,0,3,0,8,0,25
Colleton,GREEN POND,STRAIGHT PARTY 1,,REP,Republican,71,0,0,0,18,0,53
Colleton,HENDERSONVILLE,STRAIGHT PARTY 1,,REP,Republican,128,0,1,0,39,0,88
Colleton,HORSE PEN,STRAIGHT PARTY 1,,REP,Republican,106,0,2,0,38,0,66
Colleton,HUDSON MILL,STRAIGHT PARTY 1,,REP,Republican,108,0,5,0,15,0,88
Colleton,JACKSONBORO,STRAIGHT PARTY 1,,REP,Republican,20,0,0,0,5,0,15
Colleton,MAPLE CANE,STRAIGHT PARTY 1,,REP,Republican,249,0,2,0,37,0,210
Colleton,MASHAWVILLE,STRAIGHT PARTY 1,,REP,Republican,103,0,8,0,37,0,58
Colleton,PEEPLES,STRAIGHT PARTY 1,,REP,Republican,175,0,0,0,58,0,117
Colleton,PETITS,STRAIGHT PARTY 1,,REP,Republican,44,0,2,0,7,0,35
Colleton,PENIEL,STRAIGHT PARTY 1,,REP,Republican,127,0,2,0,41,0,84
Colleton,RITTER,STRAIGHT PARTY 1,,REP,Republican,54,0,0,0,13,0,41
Colleton,ROUND O,STRAIGHT PARTY 1,,REP,Republican,193,0,4,0,41,0,148
Colleton,RICE PATCH,STRAIGHT PARTY 1,,REP,Republican,119,0,0,0,10,0,109
Colleton,RUFFIN,STRAIGHT PARTY 1,,REP,Republican,38,0,0,0,6,0,32
Colleton,SIDNEYS,STRAIGHT PARTY 1,,REP,Republican,123,0,1,0,33,0,89
Colleton,STOKES,STRAIGHT PARTY 1,,REP,Republican,170,0,3,0,29,0,138
Colleton,SNIDERS,STRAIGHT PARTY 1,,REP,Republican,143,0,2,0,31,0,110
Colleton,Walterboro No. 1,STRAIGHT PARTY 1,,REP,Republican,137,0,2,0,69,0,66
Colleton,Walterboro No. 2,STRAIGHT PARTY 1,,REP,Republican,79,0,1,0,32,0,46
Colleton,Walterboro No. 3,STRAIGHT PARTY 1,,REP,Republican,59,0,1,0,22,0,36
Colleton,Walterboro No. 4,STRAIGHT PARTY 1,,REP,Republican,191,0,4,0,85,0,102
Colleton,WILLIAMS,STRAIGHT PARTY 1,,REP,Republican,58,0,0,0,5,0,53
Colleton,WOLF CREEK,STRAIGHT PARTY 1,,REP,Republican,110,0,4,0,23,0,83
Colleton,Edisto Beach,STRAIGHT PARTY 1,,REP,Republican,298,0,20,0,29,0,249
Colleton,Walterboro No. 5,STRAIGHT PARTY 1,,REP,Republican,281,0,14,0,146,0,121
Colleton,ASHTON-LODGE,STRAIGHT PARTY 1,,REP,Republican,116,0,2,0,8,0,106
Colleton,BEREA-SMOAKS,STRAIGHT PARTY 1,,REP,Republican,143,0,7,0,15,0,121
Colleton,Walterboro No. 6,STRAIGHT PARTY 1,,REP,Republican,125,0,3,0,39,0,83
Colleton,Failsafe,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
Colleton,Provisional,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
Colleton,Failsafe Provisional,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
Colleton,BELLS,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,CANADYS,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,COTTAGEVILLE,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,EDISTO,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,GREEN POND,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,HENDERSONVILLE,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,HORSE PEN,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,HUDSON MILL,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,JACKSONBORO,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,MAPLE CANE,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,MASHAWVILLE,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,PEEPLES,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,PETITS,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,PENIEL,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,RITTER,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,ROUND O,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,RICE PATCH,STRAIGHT PARTY 1,,ALN,Alliance,1,0,0,0,0,0,1
Colleton,RUFFIN,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,SIDNEYS,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,STOKES,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,SNIDERS,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,Walterboro No. 1,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,Walterboro No. 2,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,Walterboro No. 3,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,Walterboro No. 4,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,WILLIAMS,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,WOLF CREEK,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,Edisto Beach,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,Walterboro No. 5,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,ASHTON-LODGE,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,BEREA-SMOAKS,STRAIGHT PARTY 1,,ALN,Alliance,1,0,0,0,1,0,0
Colleton,Walterboro No. 6,STRAIGHT PARTY 1,,ALN,Alliance,1,0,0,0,0,0,1
Colleton,Failsafe,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,Provisional,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,Failsafe Provisional,STRAIGHT PARTY 1,,ALN,Alliance,0,0,0,0,0,0,0
Colleton,BELLS,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,CANADYS,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,COTTAGEVILLE,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,EDISTO,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,GREEN POND,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,HENDERSONVILLE,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,HORSE PEN,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,HUDSON MILL,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,JACKSONBORO,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,MAPLE CANE,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,MASHAWVILLE,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,PEEPLES,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,PETITS,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,PENIEL,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,RITTER,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,1,0,0
Colleton,ROUND O,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,RICE PATCH,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,RUFFIN,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,SIDNEYS,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,STOKES,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,SNIDERS,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,Walterboro No. 1,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,Walterboro No. 2,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,Walterboro No. 3,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,Walterboro No. 4,STRAIGHT PARTY 1,,LIB,Libertarian,2,0,0,0,1,0,1
Colleton,WILLIAMS,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,WOLF CREEK,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,Edisto Beach,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,Walterboro No. 5,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,ASHTON-LODGE,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,BEREA-SMOAKS,STRAIGHT PARTY 1,,LIB,Libertarian,2,0,0,0,1,0,1
Colleton,Walterboro No. 6,STRAIGHT PARTY 1,,LIB,Libertarian,1,0,0,0,0,0,1
Colleton,Failsafe,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,Provisional,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,Failsafe Provisional,STRAIGHT PARTY 1,,LIB,Libertarian,0,0,0,0,0,0,0
Colleton,BELLS,STRAIGHT PARTY 1,,DEM,Democratic,32,0,0,0,9,0,23
Colleton,CANADYS,STRAIGHT PARTY 1,,DEM,Democratic,80,0,3,0,38,0,39
Colleton,COTTAGEVILLE,STRAIGHT PARTY 1,,DEM,Democratic,160,0,5,0,83,0,72
Colleton,EDISTO,STRAIGHT PARTY 1,,DEM,Democratic,51,0,2,0,11,0,38
Colleton,GREEN POND,STRAIGHT PARTY 1,,DEM,Democratic,206,0,9,0,71,0,126
Colleton,HENDERSONVILLE,STRAIGHT PARTY 1,,DEM,Democratic,169,0,6,0,72,0,91
Colleton,HORSE PEN,STRAIGHT PARTY 1,,DEM,Democratic,53,0,0,0,35,0,18
Colleton,HUDSON MILL,STRAIGHT PARTY 1,,DEM,Democratic,42,0,4,0,10,0,28
Colleton,JACKSONBORO,STRAIGHT PARTY 1,,DEM,Democratic,76,0,8,0,9,0,59
Colleton,MAPLE CANE,STRAIGHT PARTY 1,,DEM,Democratic,47,0,2,0,13,0,32
Colleton,MASHAWVILLE,STRAIGHT PARTY 1,,DEM,Democratic,115,0,8,0,48,0,59
Colleton,PEEPLES,STRAIGHT PARTY 1,,DEM,Democratic,107,0,2,0,50,0,55
Colleton,PETITS,STRAIGHT PARTY 1,,DEM,Democratic,15,0,0,0,4,0,11
Colleton,PENIEL,STRAIGHT PARTY 1,,DEM,Democratic,72,0,1,0,31,0,40
Colleton,RITTER,STRAIGHT PARTY 1,,DEM,Democratic,124,0,0,0,34,0,90
Colleton,ROUND O,STRAIGHT PARTY 1,,DEM,Democratic,79,0,2,0,34,0,43
Colleton,RICE PATCH,STRAIGHT PARTY 1,,DEM,Democratic,68,0,0,0,19,0,49
Colleton,RUFFIN,STRAIGHT PARTY 1,,DEM,Democratic,42,0,0,0,15,0,27
Colleton,SIDNEYS,STRAIGHT PARTY 1,,DEM,Democratic,34,0,1,0,17,0,16
Colleton,STOKES,STRAIGHT PARTY 1,,DEM,Democratic,33,0,0,0,14,0,19
Colleton,SNIDERS,STRAIGHT PARTY 1,,DEM,Democratic,40,0,2,0,11,0,27
Colleton,Walterboro No. 1,STRAIGHT PARTY 1,,DEM,Democratic,174,0,5,0,114,0,55
Colleton,Walterboro No. 2,STRAIGHT PARTY 1,,DEM,Democratic,134,0,9,0,60,0,65
Colleton,Walterboro No. 3,STRAIGHT PARTY 1,,DEM,Democratic,258,0,7,0,105,0,146
Colleton,Walterboro No. 4,STRAIGHT PARTY 1,,DEM,Democratic,96,0,4,0,48,0,44
Colleton,WILLIAMS,STRAIGHT PARTY 1,,DEM,Democratic,35,0,5,0,3,0,27
Colleton,WOLF CREEK,STRAIGHT PARTY 1,,DEM,Democratic,10,0,0,0,2,0,8
Colleton,Edisto Beach,STRAIGHT PARTY 1,,DEM,Democratic,64,0,14,0,7,0,43
Colleton,Walterboro No. 5,STRAIGHT PARTY 1,,DEM,Democratic,112,0,6,0,49,0,57
Colleton,ASHTON-LODGE,STRAIGHT PARTY 1,,DEM,Democratic,24,0,0,0,4,0,20
Colleton,BEREA-SMOAKS,STRAIGHT PARTY 1,,DEM,Democratic,156,0,1,0,48,0,107
Colleton,Walterboro No. 6,STRAIGHT PARTY 1,,DEM,Democratic,132,0,5,0,55,0,72
Colleton,Failsafe,STRAIGHT PARTY 1,,DEM,Democratic,0,0,0,0,0,0,0
Colleton,Provisional,STRAIGHT PARTY 1,,DEM,Democratic,0,0,0,0,0,0,0
Colleton,Failsafe Provisional,STRAIGHT PARTY 1,,DEM,Democratic,0,0,0,0,0,0,0
Colleton,BELLS,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,102,0,0,0,17,0,85
Colleton,CANADYS,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,157,0,3,0,27,0,127
Colleton,COTTAGEVILLE,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,514,0,15,0,134,0,365
Colleton,EDISTO,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,62,0,3,0,14,0,45
Colleton,GREEN POND,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,147,0,7,0,40,0,100
Colleton,HENDERSONVILLE,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,205,0,7,0,66,0,132
Colleton,HORSE PEN,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,184,0,2,0,72,0,110
Colleton,HUDSON MILL,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,191,0,5,0,30,0,156
Colleton,JACKSONBORO,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,36,0,0,0,8,0,28
Colleton,MAPLE CANE,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,399,0,6,0,65,0,328
Colleton,MASHAWVILLE,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,168,0,10,0,60,0,98
Colleton,PEEPLES,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,293,0,3,0,104,0,186
Colleton,PETITS,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,74,0,2,0,11,0,61
Colleton,PENIEL,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,220,0,6,0,76,0,138
Colleton,RITTER,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,117,0,0,0,33,0,84
Colleton,ROUND O,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,295,0,6,0,62,0,227
Colleton,RICE PATCH,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,199,0,0,0,20,0,179
Colleton,RUFFIN,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,72,0,0,0,9,0,63
Colleton,SIDNEYS,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,190,0,2,0,36,0,152
Colleton,STOKES,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,285,0,4,0,58,0,223
Colleton,SNIDERS,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,228,0,3,0,52,0,173
Colleton,Walterboro No. 1,Governor and Lieutenant Governor,,REP,REP Henry McMaster/Pamela Evette,286,0,3,0,140,0,143
