county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Horry,ADRIAN,STRAIGHT PARTY 2,,UNC,United Citizens,7,0,0,0,0,0,7
Horry,ALLSBROOK,STRAIGHT PARTY 2,,UNC,United Citizens,4,0,0,0,0,0,4
Horry,ATLANTIC BEACH,STRAIGHT PARTY 2,,UNC,United Citizens,2,0,0,0,0,0,2
Horry,AYNOR,STRAIGHT PARTY 2,,UNC,United Citizens,9,0,0,0,5,0,4
Horry,BAYBORO-GURLEY,STRAIGHT PARTY 2,,UNC,United Citizens,4,0,0,0,1,0,3
Horry,BROOKSVILLE #1,STRAIGHT PARTY 2,,UNC,United Citizens,14,0,0,0,5,0,9
Horry,BROWNWAY,STRAIGHT PARTY 2,,UNC,United Citizens,5,0,0,0,2,0,3
Horry,BURGESS #1,STRAIGHT PARTY 2,,UNC,United Citizens,10,0,0,0,2,0,8
Horry,BURGESS #2,STRAIGHT PARTY 2,,UNC,United Citizens,5,0,0,0,1,0,4
Horry,CAROLINA FOREST #1,STRAIGHT PARTY 2,,UNC,United Citizens,8,0,0,0,4,0,4
Horry,CAROLINA FOREST #2,STRAIGHT PARTY 2,,UNC,United Citizens,10,0,0,0,2,0,8
Horry,CEDAR GROVE,STRAIGHT PARTY 2,,UNC,United Citizens,4,0,0,0,1,0,3
Horry,CHERRY GROVE #1,STRAIGHT PARTY 2,,UNC,United Citizens,3,0,0,0,2,0,1
Horry,CHERRY GROVE #2,STRAIGHT PARTY 2,,UNC,United Citizens,2,0,0,0,0,0,2
Horry,COASTAL CAROLINA,STRAIGHT PARTY 2,,UNC,United Citizens,2,0,0,0,0,0,2
Horry,COASTAL LANE #1,STRAIGHT PARTY 2,,UNC,United Citizens,5,0,0,0,1,0,4
Horry,COASTAL LANE #2,STRAIGHT PARTY 2,,UNC,United Citizens,0,0,0,0,0,0,0
Horry,COOL SPRINGS,STRAIGHT PARTY 2,,UNC,United Citizens,2,0,0,0,0,0,2
Horry,CRESENT,STRAIGHT PARTY 2,,UNC,United Citizens,6,0,0,0,3,0,3
Horry,DAISY,STRAIGHT PARTY 2,,UNC,United Citizens,4,0,0,0,0,0,4
