county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Anderson,Appleton-Equinox,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,3,0,0,0,2
Anderson,Barker's Creek-McAdams,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Anderson,Belton,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,1,0,0,0,2
Anderson,Broadview,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Anderson,Bishop's Branch,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,1,0,0,0,4
Anderson,Bowling Green,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Anderson,Broadway,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Anderson,Brushy Creek,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,2,0,1
Anderson,Cedar Grove,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Anderson,Centerville Station A,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,1,0,0,0,5
Anderson,Chiquola Mill,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Anderson,Concrete,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,3,0,0,0,5
Anderson,Craytonville,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,Denver-Sandy Springs,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Anderson,Edgewood Station A,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,1,0,0,0,6
Anderson,Five Forks,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,1,0,0,0,1
Anderson,Flat Rock,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,1,0,0,0,4
Anderson,Fork No 1,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,1,0,0,0,0
Anderson,Fork No 2,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Anderson,Friendship,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Anderson,Gluck Mill,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,1,0,0,0,7
Anderson,Green Pond Station A,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,1,0,0,0,5
Anderson,Hall,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,1,0,0,0,3
Anderson,Hammond School,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,4,0,0,0,3
Anderson,High Point,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,Homeland Park,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Anderson,Honea Path,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Anderson,Hopewell,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,1,0,0,0,6
Anderson,Iva,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Anderson,Jackson Mill,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Anderson,La France,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,Melton,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,Mount Tabor,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Anderson,Mountain Creek,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Anderson,Neal's Creek,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,1,0,0,0,5
Anderson,North Pointe,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,Pelzer,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,1,0,0,0,4
Anderson,Pendleton,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,1,0,0,0,4
Anderson,Piedmont,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Anderson,Piercetown,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Anderson,Rock Mill,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,1,0,0,0,2
Anderson,Rock Spring,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Anderson,Shirley's Store,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,1,0,0,0,2
Anderson,Simpsonville,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,4,0,0,0,5
Anderson,Starr,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,Three and Twenty,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Anderson,Toney Creek,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Anderson,Townville,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Anderson,Town Creek,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,2,0,1
Anderson,West Pelzer,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,1,0,0,0,3
Anderson,West Savannah,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,White Plains,STRAIGHT PARTY 1,,UNC,United Citizens,11,0,2,0,0,0,9
Anderson,Williamston,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,1,0,0,0,3
Anderson,Williamston Mill,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,0,0,9
Anderson,Wright's School,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,Anderson 1/1,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Anderson,Anderson 1/2,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,Anderson 2/1,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Anderson,Anderson 2/2,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,3,0,1,0,3
Anderson,Anderson 3/1,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,1,0,0,0,1
Anderson,Anderson 3/2,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,0,0,7
Anderson,Anderson 4/1,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Anderson,Anderson 4/2,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,0,0,7
Anderson,Anderson 5/B,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Anderson,Anderson 6/1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Anderson,Anderson 6/2,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,1,0,0,0,4
Anderson,Varennes,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Anderson,Lakeside,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,4,0,0,0,6
Anderson,Centerville Station B,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,3,0,0,0,5
Anderson,Edgewood Station B,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,1,0,0,0,3
Anderson,Cox's Creek,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Anderson,Mt Airy,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,1,0,0,0,1
Anderson,Belton Annex,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,2,0,0,0,3
Anderson,Powdersville,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,5,0,0,0,2
Anderson,Glenview,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,3,0,0,0,6
Anderson,Hammond Annex,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Anderson,Center Rock,STRAIGHT PARTY 1,,UNC,United Citizens,13,0,0,0,0,0,13
Anderson,Hunt Meadows,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,2,0,0,0,4
Anderson,South Fant,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,1,0,0,0,2
Anderson,Failsafe,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Anderson,Provisional,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,3,0
Anderson,Failsafe Provisional,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,2,0,0,0
Anderson,Appleton-Equinox,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Barker's Creek-McAdams,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Belton,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Broadview,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Bishop's Branch,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Bowling Green,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Broadway,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Anderson,Brushy Creek,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Cedar Grove,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Centerville Station A,STRAIGHT PARTY 1,,GRN,Green,2,0,1,0,0,0,1
Anderson,Chiquola Mill,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Concrete,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Craytonville,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Anderson,Denver-Sandy Springs,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Anderson,Edgewood Station A,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Anderson,Five Forks,STRAIGHT PARTY 1,,GRN,Green,2,0,1,0,0,0,1
Anderson,Flat Rock,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Anderson,Fork No 1,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Fork No 2,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Friendship,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Gluck Mill,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Green Pond Station A,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Hall,STRAIGHT PARTY 1,,GRN,Green,2,0,1,0,0,0,1
Anderson,Hammond School,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,High Point,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Homeland Park,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Honea Path,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Anderson,Hopewell,STRAIGHT PARTY 1,,GRN,Green,2,0,2,0,0,0,0
