county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Lexington,BATESBURG,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,3,0,5
Lexington,MIMS,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Lexington,Lake Murray 1,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Lexington,MOUNT HOREB,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Lexington,OLD BARNWELL ROAD,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Lexington,BEULAH  CHURCH,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Lexington,GILBERT,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,3,0,5
Lexington,POND BRANCH,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Lexington,SEVEN OAKS,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Lexington,RIDGE ROAD,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Lexington,SUMMIT,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Lexington,LEESVILLE,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,3,0,5
Lexington,Red Bank South 1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Lexington,EMMANUEL CHURCH,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,0,0,7
Lexington,HOLLOW CREEK,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Lexington,BOILING SPRINGS,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Lexington,Edmund 1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Lexington,RED BANK,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,2,0,6
Lexington,ROUND HILL,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,4,0,2
Lexington,FAIRVIEW,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Lexington,QUAIL HOLLOW,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Lexington,Pelion 1,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Lexington,MACK-EDISTO,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Lexington,Swansea 1,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,0,0,8
Lexington,SANDY RUN,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Lexington,Gaston 1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Lexington,SHARPE'S HILL,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,0,0,2,0,8
Lexington,CHAPIN,STRAIGHT PARTY 1,,UNC,United Citizens,13,0,0,0,1,0,12
Lexington,LEAPHART ROAD,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Lexington,WESTOVER,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Lexington,EDENWOOD,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Lexington,CROMER,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Lexington,LEXINGTON NO. 1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Lexington,LEXINGTON NO. 2,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Lexington,CAYCE NO. 1,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Lexington,CAYCE NO. 2,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,0,0,1,0,9
Lexington,CAYCE NO. 3,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Lexington,CHALK HILL,STRAIGHT PARTY 1,,UNC,United Citizens,17,0,0,0,5,0,12
Lexington,Congaree 1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Lexington,HOOK'S STORE,STRAIGHT PARTY 1,,UNC,United Citizens,15,0,0,0,2,0,13
Lexington,SALUDA RIVER,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Lexington,SPRINGDALE,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,1,0,6
Lexington,Pine Ridge 1,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Lexington,West Columbia No. 1,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Lexington,West Columbia No. 2,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Lexington,West Columbia No. 3,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Lexington,West Columbia No. 4,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,1,0,6
Lexington,IRMO,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Lexington,CHALLEDON,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,1,0,7
Lexington,WHITEHALL,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Lexington,GARDENDALE,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,1,0,7
