county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Dorchester,Rosinville,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,0,0,6,0,4
Dorchester,St. George No. 2,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Dorchester,St. George No. 1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Dorchester,Grover,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Dorchester,Reevesville,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Dorchester,Harleyville,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Dorchester,Four Hole,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,1,0,1,0,3
Dorchester,Rosses,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Dorchester,Ridgeville,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,1,0,7
Dorchester,Givhans,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Dorchester,Delemars,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Dorchester,Saul Dam,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Dorchester,Coastal,STRAIGHT PARTY 1,,UNC,United Citizens,11,0,0,0,5,0,6
Dorchester,Trolley,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Dorchester,Tranquil,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Beech Hill,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Dorchester,Flowertown,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Dorchester,Knightsville,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Dorchester,Clemson,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,2,0,1,0,1
Dorchester,Germantown,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Dorchester,Greenwave,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,0,0,7
Dorchester,Newington,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Carolina,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,4,0,0
Dorchester,Dorchester,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Dorchester,Archdale,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,3,0,1
Dorchester,Stallsville,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Dorchester,Indian Field,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Dorchester,Spann,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Dorchester,North Summerville,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Dorchester,Tupperway,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Dorchester,Irongate,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Dorchester,Greenhurst,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,3,0,3
Dorchester,Ashborough East,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,3,0,6
Dorchester,Ashborough West,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Dorchester,Ashley River,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,2,0,5
Dorchester,Windsor,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Dorchester,Bacons Bridge,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Dorchester,Brandymill,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,1,0,0,0,2
Dorchester,Briarwood,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Dorchester,Butternut,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,2,0,5
Dorchester,Central,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Dorchester,Coosaw,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Dorchester,Cypress,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,3,0,4
Dorchester,King's Grant,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Dorchester,Lincoln,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,4,0,3
Dorchester,Miles/Jamison,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Dorchester,Oakbrook,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,3,0,6
Dorchester,Patriot,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Dorchester,Sawmill Branch,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Dorchester,Coastal 2,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Dorchester,Coastal 3,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Dorchester,Archdale 2,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Dorchester,Ashborough East 2,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
