county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Aiken,Aiken No. 1,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Aiken,Aiken No. 2,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Aiken,Aiken No. 3,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Aiken,Aiken No. 4,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,3,0,2
Aiken,Aiken No. 5,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Aiken,Aiken No. 6,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Aiken,Bath,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Aiken,Beech Island,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Aiken,Belvedere No. 9,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,2,0,5
Aiken,Carolina Heights,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,1,0,7
Aiken,China Springs,STRAIGHT PARTY 1,,UNC,United Citizens,15,0,0,0,5,0,10
Aiken,Clearwater,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Aiken,College Acres,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Aiken,Eureka,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Aiken,Gloverville,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Aiken,Graniteville,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,3,0,0
Aiken,Jackson,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Aiken,Langley,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Aiken,Lynwood,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Aiken,Millbrook,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Aiken,Monetta,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Aiken,Montmorenci No. 22,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,1,0,7
Aiken,New Ellenton,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Aiken,New Holland,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,2,0,0
Aiken,N. Augusta No. 25,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Aiken,N. Augusta No. 26,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Aiken,N. Augusta No. 27,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Aiken,N. Augusta No. 28,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,2,0,1
Aiken,N. Augusta No. 29,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,3,0,5
Aiken,Oak Grove,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Aiken,Perry,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Aiken,Salley,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Aiken,Shaws Fork,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Aiken,Shiloh,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,4,0,5
Aiken,Six Points No. 35,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Aiken,Tabernacle,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Aiken,Talatha,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Aiken,Vaucluse,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Aiken,Wagener,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Aiken,Ward,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Aiken,Warrenville,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Aiken,White Pond,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Aiken,Windsor No. 43,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Aiken,Belvedere No. 44,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,2,0,6
Aiken,Misty Lakes,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Aiken,Six Points No. 46,STRAIGHT PARTY 1,,UNC,United Citizens,11,0,0,0,7,0,4
Aiken,Aiken No. 47,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Aiken,Hammond No. 48,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Aiken,Willow Springs,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Aiken,Breezy Hill,STRAIGHT PARTY 1,,UNC,United Citizens,11,0,0,0,2,0,9
Aiken,Midland Valley No. 51,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,2,0,7
Aiken,Levels No. 52,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Aiken,Hollow Creek,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Aiken,N. Augusta No. 54,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Aiken,N. Augusta No. 55,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Aiken,Couchton,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,0,0,0,0,10
Aiken,Redds Branch,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Aiken,Fox Creek No. 58,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Aiken,Pine Forest,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
