county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Sumter,REMBERT,STRAIGHT PARTY 1,,UNC,United Citizens,18,0,2,0,4,0,12
Sumter,HORATIO,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,1,0,1,0,1
Sumter,HILLCREST,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,4,0,3
Sumter,OAKLAND PLANTATION 1,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,0,0,7
Sumter,DALZELL 1,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Sumter,DALZELL 2,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Sumter,OSWEGO,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,2,0,1,0,4
Sumter,MAYESVILLE,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,1,0,7
Sumter,SALEM,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Sumter,OAKLAND PLANTATION 2,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Sumter,McCrays Mill 1,STRAIGHT PARTY 1,,UNC,United Citizens,11,0,2,0,5,0,4
Sumter,ST.JOHN,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Sumter,MAYEWOOD,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Sumter,TURKEY CREEK,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,3,0,2,0,4
Sumter,MULBERRY,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Sumter,SALTERSTOWN,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Sumter,FOLSOM PARK,STRAIGHT PARTY 1,,UNC,United Citizens,12,0,0,0,2,0,10
Sumter,GREEN SWAMP,STRAIGHT PARTY 1,,UNC,United Citizens,14,0,0,0,1,0,13
Sumter,PALMETTO PARK,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Sumter,BUNRS-DOWNS,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Sumter,SECOND MILL,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Sumter,SWAN LAKE,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,2,0,6
Sumter,MORRIS COLLEGE,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Sumter,HAMPTON PARK,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Sumter,CROSSWELL,STRAIGHT PARTY 1,,UNC,United Citizens,12,0,0,0,3,0,9
Sumter,LORING,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Sumter,LEMIRA,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,1,0,2,0,5
Sumter,MAGNOLIA-HARMONY,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Sumter,STONE HILL,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Sumter,SOUTH RED BAY,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Sumter,WILDER,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Sumter,POCOTALIGO 1,STRAIGHT PARTY 1,,UNC,United Citizens,13,0,1,0,5,0,7
Sumter,SAVAGE-GLOVER,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Sumter,BATES,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Sumter,BIRNIE,STRAIGHT PARTY 1,,UNC,United Citizens,15,0,0,0,2,0,13
Sumter,SOUTH LIBERTY,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Sumter,MILLWOOD,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,1,0,6
Sumter,CAUSEWAY BRANCH 1,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Sumter,MCCRAYS MILL 2,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,2,0,2,0,2
Sumter,SUMTER HIGH 1,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Sumter,SUNSET,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Sumter,DELAINE,STRAIGHT PARTY 1,,UNC,United Citizens,12,0,0,0,5,0,7
Sumter,CHERRYVALE,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Sumter,MANCHESTER FOREST,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,0,0,2,0,8
Sumter,PINEWOOD,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,0,0,8
Sumter,POCOTALIGO 2,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Sumter,PRIVATEER,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Sumter,EBENEZER 1,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Sumter,WILSON HALL,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Sumter,FURMAN,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Sumter,SPECTRUM,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,1,0,2,0,2
Sumter,ST. PAUL,STRAIGHT PARTY 1,,UNC,United Citizens,12,0,0,0,5,0,7
Sumter,SHAW,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Sumter,THOMAS SUMTER,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,1,0,6
Sumter,SUMTER HIGH 2,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,3,0,4
Sumter,EBENEZER 2,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,0,0,6
Sumter,GREEN SWAMP 2,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
