county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Chester,Baldwin Mill,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,1,0,7
Chester,Baton Rouge,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Chester,Beckhamville,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Chester,Blackstock,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Chester,Edgemoor,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Chester,Eureka Mill,STRAIGHT PARTY 1,,UNC,United Citizens,11,0,0,0,4,0,7
Chester,Fort Lawn,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Chester,Halsellville,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Chester,Hazelwood,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Chester,Lowrys,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
Chester,Richburg,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,1,0,0,0,2
Chester,Rodman,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Chester,Rossville,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Wilksburg,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Chester,Chester Ward 1,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,3,0,2
Chester,Chester Ward 2,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,2,0,1
Chester,Chester Ward 3,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,3,0,4
Chester,Chester Ward 4,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Chester,Chester Ward 5,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Chester,Lando/Lansford,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Chester,Great Falls,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Chester,Failsafe,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Provisional,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Failsafe Provisional,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Chester,Baldwin Mill,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Baton Rouge,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Beckhamville,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Blackstock,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Edgemoor,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Eureka Mill,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Fort Lawn,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Halsellville,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Chester,Hazelwood,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Lowrys,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Richburg,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,1,0,0
Chester,Rodman,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Rossville,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Wilksburg,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Chester Ward 1,STRAIGHT PARTY 1,,GRN,Green,2,0,0,0,2,0,0
Chester,Chester Ward 2,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Chester,Chester Ward 3,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,1,0,0
Chester,Chester Ward 4,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,1,0,0
Chester,Chester Ward 5,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Lando/Lansford,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Great Falls,STRAIGHT PARTY 1,,GRN,Green,1,0,0,0,0,0,1
Chester,Failsafe,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Failsafe Provisional,STRAIGHT PARTY 1,,GRN,Green,0,0,0,0,0,0,0
Chester,Baldwin Mill,STRAIGHT PARTY 1,,REP,Republican,92,0,3,0,29,0,60
Chester,Baton Rouge,STRAIGHT PARTY 1,,REP,Republican,128,0,0,0,32,0,96
Chester,Beckhamville,STRAIGHT PARTY 1,,REP,Republican,144,0,0,0,22,0,122
Chester,Blackstock,STRAIGHT PARTY 1,,REP,Republican,106,0,1,0,19,0,86
Chester,Edgemoor,STRAIGHT PARTY 1,,REP,Republican,271,0,0,0,34,0,237
Chester,Eureka Mill,STRAIGHT PARTY 1,,REP,Republican,113,0,0,0,31,0,82
Chester,Fort Lawn,STRAIGHT PARTY 1,,REP,Republican,317,0,1,0,62,0,254
Chester,Halsellville,STRAIGHT PARTY 1,,REP,Republican,34,0,0,0,1,0,33
Chester,Hazelwood,STRAIGHT PARTY 1,,REP,Republican,117,0,0,0,29,0,88
Chester,Lowrys,STRAIGHT PARTY 1,,REP,Republican,192,0,1,0,34,0,157
Chester,Richburg,STRAIGHT PARTY 1,,REP,Republican,239,0,2,0,89,0,148
Chester,Rodman,STRAIGHT PARTY 1,,REP,Republican,227,0,1,0,76,0,150
Chester,Rossville,STRAIGHT PARTY 1,,REP,Republican,118,0,0,0,12,0,106
Chester,Wilksburg,STRAIGHT PARTY 1,,REP,Republican,92,0,0,0,12,0,80
Chester,Chester Ward 1,STRAIGHT PARTY 1,,REP,Republican,105,0,2,0,36,0,67
Chester,Chester Ward 2,STRAIGHT PARTY 1,,REP,Republican,30,0,1,0,8,0,21
Chester,Chester Ward 3,STRAIGHT PARTY 1,,REP,Republican,153,0,1,0,61,0,91
Chester,Chester Ward 4,STRAIGHT PARTY 1,,REP,Republican,49,0,2,0,19,0,28
Chester,Chester Ward 5,STRAIGHT PARTY 1,,REP,Republican,160,0,1,0,61,0,98
Chester,Lando/Lansford,STRAIGHT PARTY 1,,REP,Republican,232,0,3,0,49,0,180
Chester,Great Falls,STRAIGHT PARTY 1,,REP,Republican,130,0,3,0,10,0,117
Chester,Failsafe,STRAIGHT PARTY 1,,REP,Republican,0,0,0,0,0,0,0
