county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
York,Bethany,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
York,Bethel,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,4,0,4
York,River Hills,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
York,Bethel School,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,0,0,8
York,Bowling Green,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
York,Bullocks Creek,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
York,Cannon Mill,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
York,Catawba,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
York,Clover,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
York,Hampton Mill,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,1,0,6
York,Cotton Belt,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
York,Delphia,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
York,Ebenezer,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
York,Filbert,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,1,0,4
York,Fort Mill No. 1,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,3,0,6
York,Windjammer,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
York,Fort Mill No. 3,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
York,Hickory Grove,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
York,Highland Park,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,3,0,3
York,Lakeshore,STRAIGHT PARTY 1,,UNC,United Citizens,11,0,0,0,1,0,10
York,Independence,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
York,McConnells,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
York,Mt. Holly,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,1,0,8
York,Newport,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
York,Mt. Gallant,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
York,Northside,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
York,Oakridge,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
York,Ogden,STRAIGHT PARTY 1,,UNC,United Citizens,12,0,0,0,7,0,5
York,Oakwood,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
York,Airport,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
York,Rock Hill No. 2,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,0,0,3,0,7
York,Rock Hill No. 3,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,2,0,7
York,Rock Hill No. 4,STRAIGHT PARTY 1,,UNC,United Citizens,9,0,0,0,2,0,7
York,Rock Hill No. 5,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
York,Rock Hill No. 6,STRAIGHT PARTY 1,,UNC,United Citizens,13,0,0,0,3,0,10
York,Rock Hill No. 7,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
York,Rock Hill No. 8,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
York,Sharon,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
York,Smyrna,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
York,Tirzah,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
York,York No. 1,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,1,0,7
York,York No. 2,STRAIGHT PARTY 1,,UNC,United Citizens,10,0,1,0,2,0,7
York,India Hook,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
York,Edgewood,STRAIGHT PARTY 1,,UNC,United Citizens,14,0,0,0,3,0,11
York,Fewell Park,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
York,Fort Mill No. 4,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
York,Lesslie,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,1,0,2,0,4
York,Rosewood,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,2,0,6
York,Northwestern,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,1,0,1,0,1
York,Shoreline,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
York,Ebinport,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
York,University,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
York,Fort Mill No. 5,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,3,0,4
York,Fort Mill No. 6,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
York,Allison Creek,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
York,Anderson Road,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
York,New Home,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
York,Fort Mill No. 2,STRAIGHT PARTY 1,,UNC,United Citizens,12,0,0,0,2,0,10
York,Dobys Bridge,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,2,0,5
