"county","office","district","party","candidate","votes"
"CLARENDON","State House",64,"REP","Sonny Sanders",3035
"WILLIAMSBURG","State House",64,"REP","Sonny Sanders",71
"CLARENDON","State House",64,"DEM","Kevin L. Johnson",3361
"WILLIAMSBURG","State House",64,"DEM","Kevin L. Johnson",66
"CLARENDON","State House",64,,"Write In",4
"WILLIAMSBURG","State House",64,,"Write In",0
