county,office,district,party,candidate,votes
BEAUFORT,U.S. House,1,REP,Keith Blandford,27
BERKELEY,U.S. House,1,REP,Keith Blandford,30
CHARLESTON,U.S. House,1,REP,Keith Blandford,110
COLLETON,U.S. House,1,REP,Keith Blandford,2
DORCHESTER,U.S. House,1,REP,Keith Blandford,26
BEAUFORT,U.S. House,1,REP,Curtis Bostic,970
BERKELEY,U.S. House,1,REP,Curtis Bostic,1789
CHARLESTON,U.S. House,1,REP,Curtis Bostic,2876
COLLETON,U.S. House,1,REP,Curtis Bostic,16
DORCHESTER,U.S. House,1,REP,Curtis Bostic,1517
BEAUFORT,U.S. House,1,REP,Ric Bryant,6
BERKELEY,U.S. House,1,REP,Ric Bryant,25
CHARLESTON,U.S. House,1,REP,Ric Bryant,46
COLLETON,U.S. House,1,REP,Ric Bryant,0
DORCHESTER,U.S. House,1,REP,Ric Bryant,10
BEAUFORT,U.S. House,1,REP,Larry Grooms,442
BERKELEY,U.S. House,1,REP,Larry Grooms,3077
CHARLESTON,U.S. House,1,REP,Larry Grooms,2288
COLLETON,U.S. House,1,REP,Larry Grooms,57
DORCHESTER,U.S. House,1,REP,Larry Grooms,810
BEAUFORT,U.S. House,1,REP,Jonathan Hoffman,53
BERKELEY,U.S. House,1,REP,Jonathan Hoffman,37
CHARLESTON,U.S. House,1,REP,Jonathan Hoffman,237
COLLETON,U.S. House,1,REP,Jonathan Hoffman,0
DORCHESTER,U.S. House,1,REP,Jonathan Hoffman,33
BEAUFORT,U.S. House,1,REP,Jeff King,14
BERKELEY,U.S. House,1,REP,Jeff King,79
CHARLESTON,U.S. House,1,REP,Jeff King,51
COLLETON,U.S. House,1,REP,Jeff King,0
DORCHESTER,U.S. House,1,REP,Jeff King,67
BEAUFORT,U.S. House,1,REP,John Kuhn,1178
BERKELEY,U.S. House,1,REP,John Kuhn,507
CHARLESTON,U.S. House,1,REP,John Kuhn,1320
COLLETON,U.S. House,1,REP,John Kuhn,14
DORCHESTER,U.S. House,1,REP,John Kuhn,460
BEAUFORT,U.S. House,1,REP,Tim Larkin,13
BERKELEY,U.S. House,1,REP,Tim Larkin,218
CHARLESTON,U.S. House,1,REP,Tim Larkin,94
COLLETON,U.S. House,1,REP,Tim Larkin,1
DORCHESTER,U.S. House,1,REP,Tim Larkin,67
BEAUFORT,U.S. House,1,REP,Chip Limehouse,579
BERKELEY,U.S. House,1,REP,Chip Limehouse,358
CHARLESTON,U.S. House,1,REP,Chip Limehouse,1997
COLLETON,U.S. House,1,REP,Chip Limehouse,16
DORCHESTER,U.S. House,1,REP,Chip Limehouse,329
BEAUFORT,U.S. House,1,REP,Peter McCoy,70
BERKELEY,U.S. House,1,REP,Peter McCoy,73
CHARLESTON,U.S. House,1,REP,Peter McCoy,655
COLLETON,U.S. House,1,REP,Peter McCoy,0
DORCHESTER,U.S. House,1,REP,Peter McCoy,69
BEAUFORT,U.S. House,1,REP,Elizabeth Moffly,143
BERKELEY,U.S. House,1,REP,Elizabeth Moffly,81
CHARLESTON,U.S. House,1,REP,Elizabeth Moffly,217
COLLETON,U.S. House,1,REP,Elizabeth Moffly,3
DORCHESTER,U.S. House,1,REP,Elizabeth Moffly,86
BEAUFORT,U.S. House,1,REP,Ray Nash,480
BERKELEY,U.S. House,1,REP,Ray Nash,436
CHARLESTON,U.S. House,1,REP,Ray Nash,601
COLLETON,U.S. House,1,REP,Ray Nash,1
DORCHESTER,U.S. House,1,REP,Ray Nash,990
BEAUFORT,U.S. House,1,REP,Andy Patrick,3645
BERKELEY,U.S. House,1,REP,Andy Patrick,41
CHARLESTON,U.S. House,1,REP,Andy Patrick,68
COLLETON,U.S. House,1,REP,Andy Patrick,1
DORCHESTER,U.S. House,1,REP,Andy Patrick,28
BEAUFORT,U.S. House,1,REP,Shawn Pinkston,13
BERKELEY,U.S. House,1,REP,Shawn Pinkston,56
CHARLESTON,U.S. House,1,REP,Shawn Pinkston,64
COLLETON,U.S. House,1,REP,Shawn Pinkston,2
DORCHESTER,U.S. House,1,REP,Shawn Pinkston,19
BEAUFORT,U.S. House,1,REP,Mark Sanford,3571
BERKELEY,U.S. House,1,REP,Mark Sanford,3927
CHARLESTON,U.S. House,1,REP,Mark Sanford,8998
COLLETON,U.S. House,1,REP,Mark Sanford,92
DORCHESTER,U.S. House,1,REP,Mark Sanford,3266
BEAUFORT,U.S. House,1,REP,Teddy Turner,918
BERKELEY,U.S. House,1,REP,Teddy Turner,445
CHARLESTON,U.S. House,1,REP,Teddy Turner,2428
COLLETON,U.S. House,1,REP,Teddy Turner,25
DORCHESTER,U.S. House,1,REP,Teddy Turner,436
