"county","office","district","party","candidate","votes"
"Charleston","State Senate",42,"REP","Billy Shuman",1463
"Dorchester","State Senate",42,"REP","Billy Shuman",33
"Charleston","State Senate",42,"LIB","Alex Thornton",97
"Dorchester","State Senate",42,"LIB","Alex Thornton",1
"Charleston","State Senate",42,"DEM","Marlon Kimpson",6189
"Dorchester","State Senate",42,"DEM","Marlon Kimpson",79
"Charleston","State Senate",42,,"Write-in",6
"Dorchester","State Senate",42,,"Write-in",0
