county,office,district,party,candidate,votes
BEAUFORT,U.S. House,1,REP,Mark Sanford,17896
BERKELEY,U.S. House,1,REP,Mark Sanford,15137
CHARLESTON,U.S. House,1,REP,Mark Sanford,32019
COLLETON,U.S. House,1,REP,Mark Sanford,272
DORCHESTER,U.S. House,1,REP,Mark Sanford,12276
BEAUFORT,U.S. House,1,DEM,Elizabeth Colbert Busch,14871
BERKELEY,U.S. House,1,DEM,Elizabeth Colbert Busch,8670
CHARLESTON,U.S. House,1,DEM,Elizabeth Colbert Busch,29056
COLLETON,U.S. House,1,DEM,Elizabeth Colbert Busch,109
DORCHESTER,U.S. House,1,DEM,Elizabeth Colbert Busch,7440
BEAUFORT,U.S. House,1,WFM,Elizabeth Colbert Busch,1065
BERKELEY,U.S. House,1,WFM,Elizabeth Colbert Busch,840
CHARLESTON,U.S. House,1,WFM,Elizabeth Colbert Busch,2254
COLLETON,U.S. House,1,WFM,Elizabeth Colbert Busch,6
DORCHESTER,U.S. House,1,WFM,Elizabeth Colbert Busch,650
BEAUFORT,U.S. House,1,GRN,Eugene Platt,124
BERKELEY,U.S. House,1,GRN,Eugene Platt,146
CHARLESTON,U.S. House,1,GRN,Eugene Platt,301
COLLETON,U.S. House,1,GRN,Eugene Platt,4
DORCHESTER,U.S. House,1,GRN,Eugene Platt,115
BEAUFORT,U.S. House,1,,Write-In,64
BERKELEY,U.S. House,1,,Write-In,63
CHARLESTON,U.S. House,1,,Write-In,179
COLLETON,U.S. House,1,,Write-In,2
DORCHESTER,U.S. House,1,,Write-In,76
