county,precinct,office,district,candidate,party,votes
Saluda,CENTENNIAL,PRESIDENT,,Hillary Clinton,DEM,15
Saluda,CLYDE,PRESIDENT,,Hillary Clinton,DEM,0
Saluda,DELMAR,PRESIDENT,,Hillary Clinton,DEM,8
Saluda,FRUIT HILL,PRESIDENT,,Hillary Clinton,DEM,130
Saluda,HIGGINS-ZOAR,PRESIDENT,,Hillary Clinton,DEM,58
Saluda,HOLLY,PRESIDENT,,Hillary Clinton,DEM,12
Saluda,HOLLYWOOD,PRESIDENT,,Hillary Clinton,DEM,44
Saluda,HOLSTONS,PRESIDENT,,Hillary Clinton,DEM,71
Saluda,MAYSON,PRESIDENT,,Hillary Clinton,DEM,26
Saluda,MT. WILLING,PRESIDENT,,Hillary Clinton,DEM,11
Saluda,PLEASANT CROSS,PRESIDENT,,Hillary Clinton,DEM,37
Saluda,PLEASANT GROVE,PRESIDENT,,Hillary Clinton,DEM,24
Saluda,RICHLAND,PRESIDENT,,Hillary Clinton,DEM,25
Saluda,RIDGE SPRING - MONETTA,PRESIDENT,,Hillary Clinton,DEM,116
Saluda,SALUDA NO. 1,PRESIDENT,,Hillary Clinton,DEM,217
Saluda,SALUDA NO. 2,PRESIDENT,,Hillary Clinton,DEM,73
Saluda,SARDIS,PRESIDENT,,Hillary Clinton,DEM,6
Saluda,WARD,PRESIDENT,,Hillary Clinton,DEM,34
Saluda,Absentee,PRESIDENT,,Hillary Clinton,DEM,105
Saluda,Emergency,PRESIDENT,,Hillary Clinton,DEM,1
Saluda,Failsafe,PRESIDENT,,Hillary Clinton,DEM,10
Saluda,Provisional,PRESIDENT,,Hillary Clinton,DEM,0
Saluda,Failsafe Provisional,PRESIDENT,,Hillary Clinton,DEM,0
Saluda,CENTENNIAL,PRESIDENT,,Martin O'Malley,DEM,0
Saluda,CLYDE,PRESIDENT,,Martin O'Malley,DEM,0
Saluda,DELMAR,PRESIDENT,,Martin O'Malley,DEM,0
Saluda,FRUIT HILL,PRESIDENT,,Martin O'Malley,DEM,0
Saluda,HIGGINS-ZOAR,PRESIDENT,,Martin O'Malley,DEM,0
Saluda,HOLLY,PRESIDENT,,Martin O'Malley,DEM,0
Saluda,HOLLYWOOD,PRESIDENT,,Martin O'Malley,DEM,0
Saluda,HOLSTONS,PRESIDENT,,Martin O'Malley,DEM,0
Saluda,MAYSON,PRESIDENT,,Martin O'Malley,DEM,0
Saluda,MT. WILLING,PRESIDENT,,Martin O'Malley,DEM,0
